Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN39,OUT045,2557.3834970131134
FDX02,OUT027,5857.959792345333
FDQ16,OUT027,2873.2932813010675
FDU35,OUT018,1541.9567237879191
NCT29,OUT013,2013.1510317006337
FDZ27,OUT046,747.6803705430002
FDN57,OUT017,2021.8126299822986
FDA03,OUT018,2482.3433468541807
FDZ36,OUT045,3060.6619279568895
NCU05,OUT013,1480.6658839381332
FDT39,OUT018,2487.365741301525
FDK60,OUT017,1534.6053691781738
FDZ25,OUT017,2720.2212924427436
FDG12,OUT046,2013.1510317006337
DRB01,OUT019,504.86344576712014
NCC43,OUT027,5857.959792345333
FDX13,OUT019,574.2537570100095
FDM22,OUT049,863.8472338372588
FDJ03,OUT027,1026.755062564627
FDU14,OUT018,3771.4193208405986
FDB33,OUT010,376.7303267572282
FDP27,OUT046,3060.6619279568895
FDO38,OUT010,154.15670467233824
FDE28,OUT027,5857.959792345333
FDO27,OUT035,1534.6053691781738
DRL23,OUT027,2867.403439696616
FDS28,OUT046,976.1374296445767
FDX24,OUT013,1538.6841327643872
FDZ02,OUT035,1534.6053691781738
FDL46,OUT045,1958.4027046531753
FDS60,OUT027,4780.092140808784
NCO06,OUT017,657.8461943325099
FDO16,OUT035,1426.2767927261366
FDC60,OUT049,1456.4630183480417
FDA48,OUT018,3516.9574902677873
FDZ36,OUT027,5144.279811046061
FDK27,OUT045,2013.1510317006337
FDW23,OUT018,660.2120354979103
FDM14,OUT018,1664.8803216663666
FDM14,OUT013,1571.1590248052887
FDW60,OUT018,2868.7016608841245
FDE21,OUT013,1955.8626428950854
NCM42,OUT035,1576.3104998394858
FDY59,OUT010,226.8513260106985
DRI49,OUT049,1349.114687255132
FDT28,OUT019,365.0122781609605
FDQ22,OUT018,663.6936498066315
FDR60,OUT049,1287.5775222387438
FDC50,OUT019,236.3082879966952
FDV24,OUT013,2487.365741301525
DRF48,OUT010,495.86776734128495
FDQ47,OUT046,662.2990446480135
DRN36,OUT049,1534.6053691781738
NCY06,OUT035,2015.9619612668375
FDE52,OUT035,1497.4210570959049
NCB54,OUT045,2015.9619612668375
NCF31,OUT035,2495.2699205492795
FDJ08,OUT027,5158.395555904184
NCC07,OUT017,1568.9651091463393
NCD19,OUT027,1242.5716349401164
FDL46,OUT049,1984.972225696787
FDM20,OUT045,3906.4482407352534
NCI06,OUT010,449.6015736371682
DRM11,OUT035,4092.00335684227
NCH07,OUT018,2530.5770782461022
FDS23,OUT013,2015.9619612668375
FDO49,OUT018,743.7998202587177
FDS35,OUT049,1054.996302311129
DRK39,OUT045,1381.6939822948002
DRI39,OUT049,927.2596144139778
FDV04,OUT017,2530.5770782461022
NCN14,OUT035,3057.9810046271245
FDH08,OUT013,3832.264358574707
FDS20,OUT046,3057.9810046271245
FDV40,OUT049,1118.144955680208
FDZ48,OUT010,258.9603570626461
FDS24,OUT027,2581.9284533084588
FDK44,OUT049,2858.3982035469853
FDS48,OUT045,2482.3433468541807
FDK26,OUT010,495.86776734128495
FDD23,OUT045,3060.6619279568895
NCH54,OUT017,2545.5974604627036
NCP14,OUT010,242.39907134924727
FDM60,OUT010,131.84467990263016
FDV24,OUT017,2487.365741301525
FDH08,OUT018,3589.3829959242
FDS12,OUT027,3002.5754275093495
FDR39,OUT027,4844.671431234043
FDP12,OUT027,952.7356019431792
DRF60,OUT027,5857.959792345333
FDC09,OUT035,1568.9651091463393
FDF50,OUT018,3067.654969329682
FDG28,OUT035,3903.1515699650167
NCE19,OUT017,922.3314481576832
NCM53,OUT010,253.11122276044102
NCN18,OUT049,1698.6607256016555
FDF32,OUT035,3107.017802245092
FDF11,OUT013,3894.131656648113
DRI59,OUT049,3801.5698190801327
NCG54,OUT035,2720.2212924427436
FDM44,OUT046,1564.423480827427
FDT57,OUT018,3622.5423353056035
FDV24,OUT046,2487.365741301525
FDI50,OUT019,574.2537570100095
FDS09,OUT035,759.774917204381
NCC31,OUT027,4102.605445415238
FDQ07,OUT019,574.2537570100095
FDC22,OUT017,3063.9762209753885
FDZ56,OUT046,2720.2212924427436
FDZ40,OUT019,131.84467990263016
FDS46,OUT027,2935.448330770607
DRD24,OUT045,2041.3966396685248
FDV45,OUT017,3060.6619279568895
FDL26,OUT045,2500.2326735885276
FDA56,OUT018,2013.1510317006337
FDN27,OUT046,1966.2994025976568
FDM20,OUT049,3906.4482407352534
FDO16,OUT017,1381.6939822948002
FDL03,OUT035,3063.9762209753885
FDE58,OUT046,1958.4027046531753
FDI02,OUT027,2919.772648296118
NCC55,OUT019,131.84467990263016
FDR03,OUT018,3266.81840180004
FDB14,OUT017,1526.7756598473213
FDR45,OUT013,3902.0488008167567
NCN07,OUT017,2015.9619612668375
FDM51,OUT019,250.8352826271773
FDT52,OUT027,5857.959792345333
FDL26,OUT046,2498.1471528497577
NCZ42,OUT046,3894.131656648113
DRI47,OUT019,364.10087812539206
FDW40,OUT013,2044.1856279183803
FDN34,OUT046,2720.2212924427436
FDS01,OUT035,2879.0040317910148
NCG55,OUT045,1955.8626428950854
FDC11,OUT035,1458.6304664652134
FDX35,OUT018,3568.980181197755
NCB06,OUT046,2530.5770782461022
FDR09,OUT019,574.2537570100095
FDC53,OUT017,1534.6053691781738
FDY45,OUT013,4049.3607828233335
FDA22,OUT010,384.4302857242837
FDE02,OUT035,1534.6053691781738
FDW21,OUT045,1562.147521393369
FDV34,OUT046,1168.6753564809421
FDS59,OUT049,1576.3104998394858
NCW17,OUT017,2015.9619612668375
NCK54,OUT046,1958.4027046531753
FDG17,OUT019,574.2537570100095
FDG35,OUT017,2856.148142210092
FDD08,OUT010,131.84467990263016
NCO07,OUT017,3651.181244235143
FDJ10,OUT010,278.74481104100624
FDW36,OUT017,1568.9651091463393
FDW21,OUT010,241.3783206411805
FDY19,OUT017,1963.2455802944396
DRE03,OUT013,793.4895806014893
NCC55,OUT049,664.6648858134139
FDH52,OUT010,134.03928078453103
FDO09,OUT017,4080.754370450365
FDU43,OUT045,3894.131656648113
FDX09,OUT010,423.77671090544516
FDH40,OUT019,201.25632849565898
FDW58,OUT017,1568.9651091463393
FDC47,OUT017,3798.354100221254
NCR41,OUT035,1532.2772519830376
DRG49,OUT035,3905.209579871608
FDC52,OUT027,4091.435108304442
FDY13,OUT046,1170.2705675425568
FDY35,OUT013,723.8495082949536
FDI35,OUT017,3045.9981948756963
NCU18,OUT049,2044.1856279183803
FDY33,OUT018,2530.5770782461022
FDC15,OUT027,4167.5946251659
FDU01,OUT049,3060.6619279568895
NCU42,OUT046,2720.2212924427436
NCV29,OUT018,2868.7016608841245
NCY30,OUT017,3057.9810046271245
FDQ46,OUT049,1718.4007374370779
FDG58,OUT027,4102.605445415238
FDK33,OUT017,3651.181244235143
NCD07,OUT045,1951.3203818835236
NCX29,OUT027,4034.202669706653
NCT42,OUT013,2482.3433468541807
DRN59,OUT035,736.2803518852778
FDI44,OUT035,1292.0580785770073
FDA45,OUT049,2870.9248567245454
FDP31,OUT045,1052.392857598977
FDY01,OUT046,1951.3203818835236
FDT09,OUT018,2018.7895068902812
DRH03,OUT027,2829.4247998669375
FDA36,OUT018,3060.6619279568895
NCF31,OUT017,2498.1471528497577
FDG14,OUT049,2487.365741301525
FDG28,OUT027,5857.959792345333
FDU14,OUT049,4011.191131020508
FDY47,OUT019,286.23010443727037
FDI56,OUT049,1498.761188682818
DRD01,OUT013,1059.7474638458125
FDM22,OUT046,968.3332429096602
FDH33,OUT013,714.9795666015154
DRZ24,OUT013,1973.6916076623468
NCQ38,OUT046,1568.9651091463393
FDO16,OUT027,2324.6532215754337
FDU07,OUT027,4060.4741982766973
NCB07,OUT013,3063.9762209753885
FDU48,OUT045,2018.7895068902812
NCM43,OUT045,2553.63622016114
FDR31,OUT010,360.3082857898903
DRK49,OUT018,664.7175062275222
NCI30,OUT010,575.2579918068985
DRD60,OUT017,3024.567904326071
NCG19,OUT046,3859.640492992759
FDH12,OUT035,1568.9651091463393
FDM32,OUT035,1526.7756598473213
FDM27,OUT035,2502.6404153083768
NCU53,OUT027,4267.591208176959
NCQ18,OUT046,1539.2154052698781
FDS10,OUT013,2949.5303782195047
FDB33,OUT027,4167.5946251659
FDI12,OUT013,1520.407459485981
NCW42,OUT013,3771.4807666591305
NCC06,OUT018,2015.9619612668375
FDW02,OUT017,2015.9619612668375
NCD43,OUT017,1568.9651091463393
FDM57,OUT018,1381.6939822948002
FDA58,OUT017,3853.058498033501
FDK56,OUT046,3060.6619279568895
FDP52,OUT045,3832.264358574707
FDW20,OUT018,2013.1510317006337
FDS52,OUT049,1554.59997322931
NCT29,OUT018,2013.1510317006337
NCL54,OUT013,2863.4884745410504
FDC05,OUT045,3071.158526438365
FDF34,OUT035,3066.5050446375635
FDP03,OUT027,2994.6639399200794
FDD32,OUT010,192.00342140581608
FDZ10,OUT045,2015.9619612668375
FDZ40,OUT035,916.4397615780081
FDD51,OUT018,667.7322308856176
NCY30,OUT019,428.5620666713084
FDP58,OUT017,3692.4469029296174
FDV49,OUT017,4080.754370450365
FDY24,OUT019,131.84467990263016
NCO55,OUT017,1571.1590248052887
FDR13,OUT017,1958.4027046531753
FDS51,OUT017,1021.9560741693292
FDP26,OUT045,1568.9651091463393
NCB54,OUT027,3002.5754275093495
FDF32,OUT017,3066.5050446375635
FDN31,OUT018,3060.6619279568895
DRM48,OUT017,657.8461943325099
FDN20,OUT049,2717.856597569328
DRL01,OUT046,3833.241105214501
FDV56,OUT049,1571.1590248052887
DRH13,OUT027,2873.2932813010675
FDA03,OUT017,2482.3433468541807
FDF47,OUT027,5857.959792345333
FDX32,OUT046,2482.3433468541807
FDX57,OUT049,1534.6053691781738
NCA30,OUT045,3060.6619279568895
FDO49,OUT013,794.6841772895189
FDL04,OUT019,251.85603333524404
DRM48,OUT035,659.6621986055477
FDR16,OUT013,3651.181244235143
NCC19,OUT018,3063.9762209753885
NCE42,OUT045,3859.640492992759
FDY24,OUT017,919.3858116704137
FDH19,OUT049,2858.3982035469853
FDJ46,OUT013,2856.148142210092
FDN45,OUT010,575.2579918068985
FDY08,OUT035,2021.8126299822986
FDZ37,OUT035,1447.2566759437655
NCT30,OUT045,744.4212278437259
DRY23,OUT018,664.7175062275222
NCZ30,OUT018,2013.1510317006337
FDC44,OUT018,1933.6203242941901
FDB45,OUT035,1568.9651091463393
FDY04,OUT013,2550.4052560419714
FDM27,OUT046,2530.5770782461022
FDZ43,OUT017,3889.561153561207
FDT39,OUT019,364.4014536083965
NCC06,OUT019,284.36310937495057
FDL15,OUT027,4102.605445415238
FDL57,OUT017,4049.145692515725
FDU08,OUT046,1534.6053691781738
FDK40,OUT017,4080.754370450365
FDQ12,OUT010,575.2579918068985
FDS48,OUT017,2487.365741301525
FDP09,OUT045,3651.181244235143
FDW21,OUT049,1539.2154052698781
FDY25,OUT035,3024.567904326071
DRE13,OUT017,1434.2601627072902
FDV43,OUT019,131.84467990263016
FDD22,OUT045,1718.4007374370779
FDM46,OUT019,235.92191888288602
NCO30,OUT010,475.9356865973701
FDM25,OUT046,2856.148142210092
NCN41,OUT049,2013.1510317006337
FDU24,OUT045,1526.7756598473213
FDZ50,OUT046,3057.9810046271245
FDP45,OUT013,4011.191131020508
NCM54,OUT045,2015.9619612668375
FDW10,OUT019,423.28940376820464
FDP20,OUT017,2015.9619612668375
FDK32,OUT046,2487.365741301525
FDN52,OUT049,1466.4682776166624
FDM58,OUT045,1698.6607256016555
FDZ46,OUT027,2907.9120817172534
NCA18,OUT018,1958.4027046531753
FDD35,OUT046,2013.1510317006337
NCK31,OUT035,745.6158245317555
FDI40,OUT027,2849.537388468956
FDT50,OUT019,237.56209245882582
NCT06,OUT046,2553.63622016114
FDT31,OUT035,3060.6619279568895
FDT45,OUT049,863.8472338372588
FDT13,OUT045,3060.6619279568895
FDO50,OUT045,1498.761188682818
NCU18,OUT010,278.3276174097788
NCR54,OUT049,3063.9762209753885
NCO18,OUT018,2870.9248567245454
FDU09,OUT045,923.3248095828602
FDT13,OUT018,3060.6619279568895
FDE09,OUT046,1718.4007374370779
NCK53,OUT019,250.8352826271773
FDG45,OUT049,3651.181244235143
DRH15,OUT035,691.982838730364
FDO21,OUT019,574.2537570100095
FDD14,OUT027,5144.279811046061
FDC09,OUT046,1568.9651091463393
FDH45,OUT027,960.7054753384265
FDV32,OUT046,1127.9531385834882
FDG12,OUT035,1987.9299123242658
FDS32,OUT013,2021.8126299822986
NCL55,OUT018,3771.4193208405986
DRE01,OUT035,3903.1515699650167
DRE15,OUT049,1293.1102200989321
NCL42,OUT045,3913.8088775294036
FDP31,OUT013,1243.1743221473598
FDN33,OUT018,1526.7756598473213
FDZ59,OUT046,2553.63622016114
FDE45,OUT010,428.46753143108873
FDJ07,OUT013,1973.6916076623468
FDQ45,OUT018,3060.6619279568895
FDM33,OUT027,5857.959792345333
FDO15,OUT010,147.24697234885613
FDM46,OUT013,1538.6841327643872
FDR03,OUT045,3362.3494633333203
FDY49,OUT018,2620.7928594797168
FDQ60,OUT045,1984.972225696787
FDW10,OUT049,2858.3982035469853
FDO51,OUT049,689.3944516516084
FDJ40,OUT018,1571.1590248052887
FDS20,OUT018,3050.586980255241
FDU45,OUT013,1783.4589394621964
FDV02,OUT035,2720.2212924427436
FDN09,OUT046,3902.0488008167567
NCM55,OUT027,5149.916007297894
FDN23,OUT018,2475.156733939359
FDY31,OUT010,363.20895043837527
FDW03,OUT010,242.39907134924727
FDD14,OUT046,3057.9810046271245
FDV23,OUT017,2015.9619612668375
DRI03,OUT045,2858.3982035469853
FDN13,OUT035,1539.2154052698781
FDF45,OUT027,1319.424137751762
FDU46,OUT035,1458.6304664652134
FDB57,OUT049,3784.073662071119
FDV12,OUT049,1546.6238105491357
FDQ58,OUT013,2487.365741301525
NCA18,OUT017,1955.8626428950854
FDH52,OUT049,1015.2555886823714
FDM24,OUT018,2482.3433468541807
NCP43,OUT027,4844.671431234043
NCO18,OUT019,427.4067006553373
FDM32,OUT017,1505.9823942020312
NCL07,OUT017,660.2120354979103
FDK03,OUT013,4013.190768535245
FDP59,OUT017,1568.9651091463393
FDQ24,OUT049,4011.191131020508
FDQ16,OUT018,1576.3104998394858
FDU44,OUT013,2530.5770782461022
FDH28,OUT010,131.84467990263016
FDV28,OUT019,131.84467990263016
FDM22,OUT045,912.405142575663
FDR56,OUT046,3063.9762209753885
FDV39,OUT049,3066.5050446375635
FDU37,OUT019,165.7271276836348
FDQ11,OUT010,575.2579918068985
FDX02,OUT045,3784.073662071119
NCS42,OUT018,1526.7756598473213
FDY57,OUT027,2829.4247998669375
FDB21,OUT049,3902.0488008167567
FDE28,OUT017,3819.7767113191558
FDQ55,OUT017,1933.6203242941901
FDA48,OUT049,3784.073662071119
FDZ19,OUT045,2858.3982035469853
NCC43,OUT045,4011.191131020508
NCV18,OUT046,1403.9377966488307
NCA42,OUT018,2530.5770782461022
FDY45,OUT046,4051.6517190301965
NCC30,OUT045,2946.308837476747
FDM57,OUT013,1520.1364829197528
FDL09,OUT010,383.40575815093644
FDB09,OUT027,2994.6639399200794
FDT44,OUT035,1984.972225696787
NCT06,OUT027,4254.535378909631
FDX26,OUT049,3057.9810046271245
FDK32,OUT013,2498.1471528497577
DRA12,OUT046,2047.383654806034
FDO46,OUT010,495.86776734128495
FDE52,OUT013,1523.0558461533083
NCH42,OUT045,3832.264358574707
FDV08,OUT035,666.53351050056
FDB47,OUT018,3425.914185060556
FDC28,OUT010,258.9603570626461
FDD22,OUT046,1933.6203242941901
FDS07,OUT027,2928.2536161791545
DRI13,OUT045,3696.234865309188
FDG32,OUT018,3546.084950945508
FDU14,OUT017,3998.703483764958
FDD28,OUT019,132.59750982245166
NCP41,OUT017,1576.3104998394858
FDS08,OUT049,2858.3982035469853
FDX47,OUT045,2518.855921154122
FDC53,OUT019,250.8352826271773
FDQ19,OUT035,3900.8101399531115
FDL14,OUT045,2498.1471528497577
FDM33,OUT019,574.2537570100095
FDA51,OUT045,1933.6203242941901
FDZ27,OUT018,742.605223570688
FDT04,OUT046,669.1703565430257
DRC13,OUT049,2015.9619612668375
FDR16,OUT027,5857.959792345333
FDQ03,OUT027,5857.959792345333
FDE38,OUT035,2666.835660242715
DRH23,OUT027,1261.4878157769322
FDT11,OUT019,494.86353254439587
FDD09,OUT035,2957.190652275118
FDR40,OUT045,1381.6939822948002
FDX07,OUT017,3057.9810046271245
FDR07,OUT035,1534.6053691781738
FDA51,OUT017,1940.508477354651
FDT59,OUT019,574.2537570100095
FDF20,OUT017,3063.9762209753885
FDR13,OUT045,1948.2842206175117
FDY26,OUT049,3648.8130903754422
FDW04,OUT017,2015.9619612668375
FDK52,OUT017,3798.354100221254
FDN60,OUT049,2517.4493194374404
FDM09,OUT019,407.97485541286034
FDP46,OUT049,1466.4682776166624
FDB50,OUT019,164.7335265010942
NCQ29,OUT049,4093.242017705915
FDP16,OUT027,5857.959792345333
FDX33,OUT018,2538.9850194793253
FDP07,OUT010,506.8882981001628
FDN22,OUT046,4011.191131020508
FDF39,OUT049,4093.242017705915
FDS21,OUT017,1011.956417998881
NCM42,OUT013,1571.1590248052887
FDK50,OUT019,380.1780669085469
DRF13,OUT027,4060.4741982766973
FDH35,OUT018,2550.4052560419714
FDP60,OUT018,1541.9567237879191
DRJ49,OUT027,3002.5754275093495
NCT42,OUT019,364.10087812539206
FDE38,OUT049,2651.859392984983
FDI04,OUT049,3071.158526438365
NCH54,OUT045,2521.922047087712
FDT56,OUT049,937.4489400154433
DRD15,OUT018,3591.459012652248
FDV58,OUT013,3063.9762209753885
FDP21,OUT049,3060.6619279568895
FDH05,OUT013,3831.230822832159
FDR10,OUT027,4236.808874051556
NCP06,OUT045,2482.3433468541807
FDF33,OUT049,1571.1590248052887
DRK37,OUT013,3060.6619279568895
DRH49,OUT045,1388.697438213711
FDT58,OUT013,2638.328188093383
FDD41,OUT018,1568.9651091463393
FDP40,OUT018,1691.3022373848205
FDM51,OUT027,2849.537388468956
FDO45,OUT010,196.21118784085596
FDW33,OUT010,242.39907134924727
FDY24,OUT045,916.4397615780081
FDB10,OUT010,575.2579918068985
FDM40,OUT035,2044.1856279183803
NCI06,OUT017,3024.567904326071
FDW12,OUT019,336.54900505300475
FDX48,OUT027,4102.605445415238
NCW05,OUT027,2867.403439696616
FDX27,OUT017,1534.6053691781738
DRM37,OUT045,3071.158526438365
FDA38,OUT045,3902.0488008167567
FDR36,OUT046,668.1465001221351
FDZ45,OUT046,3103.8291346205947
FDG05,OUT017,2530.5770782461022
FDK28,OUT013,4093.242017705915
FDV47,OUT045,1438.9964401535588
FDN21,OUT045,2530.5770782461022
FDP20,OUT027,3002.5754275093495
FDI35,OUT045,3045.9981948756963
DRY23,OUT013,716.0781281017505
FDA56,OUT017,2013.1510317006337
FDB09,OUT013,2013.1510317006337
NCO26,OUT027,2935.448330770607
FDQ49,OUT018,2508.587683349925
FDI52,OUT027,2991.164689618652
FDZ44,OUT027,2935.448330770607
FDZ09,OUT018,2553.63622016114
FDY03,OUT049,1930.9851739104674
NCG42,OUT017,2015.9619612668375
DRI13,OUT027,5857.959792345333
FDQ32,OUT013,2015.9619612668375
FDW16,OUT035,1498.761188682818
FDU27,OUT046,747.6803705430002
FDR28,OUT010,380.1780669085469
FDQ49,OUT010,376.7303267572282
FDS37,OUT046,1955.8626428950854
FDW26,OUT018,3516.9574902677873
FDX12,OUT018,3662.276990636847
NCP06,OUT013,2485.250001159005
FDW45,OUT010,363.20895043837527
NCN30,OUT049,1532.2772519830376
FDN24,OUT049,863.8472338372588
NCL41,OUT027,952.7356019431792
FDR02,OUT019,264.64159616136607
FDD09,OUT010,449.6015736371682
FDS33,OUT010,196.21118784085596
FDU22,OUT045,2013.1510317006337
FDI53,OUT013,2550.4052560419714
DRH01,OUT049,2858.3982035469853
FDX32,OUT013,2049.725284982832
NCP30,OUT018,663.6936498066315
FDB60,OUT045,3063.9762209753885
FDB14,OUT049,1526.7756598473213
NCP02,OUT035,925.7083112237508
FDJ10,OUT017,2021.8126299822986
FDG34,OUT046,1691.3022373848205
NCB18,OUT017,1466.4682776166624
FDM16,OUT049,1100.6062200754247
FDW25,OUT018,1381.6939822948002
FDB35,OUT010,223.98022072581836
DRN11,OUT013,2089.7732115353365
FDF41,OUT019,574.2537570100095
FDH16,OUT045,1467.6190169730025
NCQ50,OUT018,3428.2823389202567
DRH23,OUT018,925.7083112237508
DRJ37,OUT013,2487.365741301525
DRJ24,OUT027,5144.279811046061
FDY16,OUT035,3057.9810046271245
FDQ27,OUT045,1568.9651091463393
FDZ33,OUT045,2482.3433468541807
FDF29,OUT045,2015.9619612668375
FDA08,OUT049,2550.4052560419714
FDG31,OUT046,1127.9531385834882
FDE34,OUT019,465.31869626170703
NCR30,OUT027,1463.1997263740227
FDV33,OUT035,4088.7685490021745
DRZ24,OUT018,2013.1510317006337
NCL54,OUT035,2856.148142210092
FDR12,OUT049,2856.148142210092
NCC54,OUT046,3902.0488008167567
DRN59,OUT013,784.7264079862326
FDX50,OUT019,266.02420965630836
FDV31,OUT027,4780.092140808784
NCA29,OUT027,4417.735250859607
FDW60,OUT049,2863.4884745410504
FDX08,OUT017,3055.508480046973
DRD49,OUT013,3865.546145289051
FDD33,OUT046,3832.264358574707
FDW35,OUT013,714.9795666015154
FDJ36,OUT017,1568.9651091463393
FDV51,OUT035,2608.342716787716
FDW36,OUT046,1571.1590248052887
FDH35,OUT046,2553.63622016114
NCS30,OUT027,3002.5754275093495
FDN49,OUT017,660.2120354979103
FDL08,OUT018,3666.676430555344
FDI09,OUT013,3894.131656648113
FDP19,OUT018,2015.9619612668375
FDU21,OUT010,131.84467990263016
NCP41,OUT045,1571.1590248052887
FDY10,OUT013,1826.4786930084313
FDP12,OUT018,657.8461943325099
NCN26,OUT049,1955.8626428950854
FDK44,OUT013,2858.3982035469853
FDC28,OUT049,1576.3104998394858
FDJ41,OUT027,5857.959792345333
NCT29,OUT035,2013.1510317006337
NCH42,OUT019,574.2537570100095
FDU60,OUT018,2633.155677448958
FDS02,OUT045,3063.9762209753885
FDC51,OUT046,2013.1510317006337
FDU03,OUT013,3057.9810046271245
FDX39,OUT045,3651.181244235143
NCY05,OUT010,131.84467990263016
NCL06,OUT027,5857.959792345333
FDD32,OUT035,1310.5788735216647
NCN41,OUT045,2013.1510317006337
NCX53,OUT049,2044.1856279183803
FDU57,OUT019,364.10087812539206
FDQ23,OUT046,1568.9651091463393
FDQ52,OUT045,4011.191131020508
FDC14,OUT045,666.3279544433597
FDY09,OUT035,2863.4884745410504
FDQ28,OUT045,2502.6404153083768
FDV25,OUT046,3768.416049632566
FDJ07,OUT035,1955.8626428950854
DRB25,OUT049,1568.9651091463393
FDK52,OUT019,574.2537570100095
FDY52,OUT027,1380.9116499156992
FDB28,OUT046,3066.5050446375635
FDT36,OUT035,659.6621986055477
FDV25,OUT017,3773.3691138698678
NCN07,OUT027,3002.5754275093495
FDC57,OUT017,3063.9762209753885
FDQ03,OUT018,3625.7743351091403
FDU23,OUT017,2633.155677448958
NCX41,OUT035,3651.181244235143
NCD06,OUT035,740.4625310549089
FDW08,OUT045,1571.1590248052887
NCU29,OUT017,2477.799849565574
NCE06,OUT013,2534.4413223810798
FDV52,OUT010,268.2846531671095
FDB02,OUT017,2863.4884745410504
NCR18,OUT045,668.4503723644855
FDK16,OUT049,1532.2772519830376
NCQ29,OUT010,575.2579918068985
FDZ01,OUT019,251.85603333524404
FDW27,OUT035,2517.4493194374404
FDD17,OUT018,3630.0255817412776
FDW39,OUT013,2863.4884745410504
DRH59,OUT045,1089.79257837193
FDS52,OUT013,1564.423480827427
FDU40,OUT027,5768.5494976908
NCF54,OUT013,2856.148142210092
FDH46,OUT045,1568.9651091463393
NCP14,OUT049,1568.9651091463393
FDH50,OUT049,3060.6619279568895
DRF15,OUT010,367.7679666015857
FDV27,OUT027,2581.9284533084588
NCJ06,OUT049,2013.1510317006337
FDN02,OUT018,3266.81840180004
FDQ51,OUT049,738.9171979277436
FDQ07,OUT017,3773.3691138698678
FDS45,OUT049,1568.9651091463393
NCJ06,OUT045,2013.1510317006337
FDD36,OUT035,1958.4027046531753
FDY25,OUT045,3057.9810046271245
FDU52,OUT046,2498.1471528497577
DRK47,OUT017,3798.354100221254
NCL30,OUT017,2015.9619612668375
FDN22,OUT035,4009.952470156863
NCF30,OUT027,3002.5754275093495
FDK03,OUT035,4050.4130581665518
