Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM60,OUT010,92.67548155339807
FDV24,OUT017,2503.501336448598
FDH08,OUT018,3327.952582926828
FDS12,OUT027,3242.062071532848
FDR39,OUT027,5329.314724444443
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,6280.890880000001
FDC09,OUT035,1784.4287381818176
FDF50,OUT018,2893.83982589928
FDG28,OUT035,4109.900606217617
NCE19,OUT017,842.2509434554978
NCM53,OUT010,281.48208181818165
NCN18,OUT049,1511.8747716981143
FDF32,OUT035,3130.0049049504946
FDF11,OUT013,4109.900606217617
DRI59,OUT049,3753.0000993630583
NCG54,OUT035,2894.220710714286
FDM44,OUT046,1690.234086238532
FDT57,OUT018,3327.952582926828
FDV24,OUT046,2503.501336448598
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.8586545454551
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3391.591252727273
FDZ56,OUT046,2894.220710714286
FDZ40,OUT019,165.91858165137612
FDS46,OUT027,3242.062071532848
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2939.3484761904765
FDL26,OUT045,2894.220710714286
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.1493817142857
FDM20,OUT049,4109.900606217617
FDO16,OUT017,1412.156205042017
FDL03,OUT035,3130.0049049504946
FDE58,OUT046,1922.1493817142857
FDI02,OUT027,3242.062071532848
NCC55,OUT019,92.67548155339807
FDR03,OUT018,3327.952582926828
FDB14,OUT017,1460.7407669724769
FDR45,OUT013,4109.900606217617
NCN07,OUT017,2243.669596721311
FDM51,OUT019,219.2185209302326
FDT52,OUT027,6280.890880000001
FDL26,OUT046,2660.950403030302
NCZ42,OUT046,4109.900606217617
DRI47,OUT019,346.8972837209303
FDW40,OUT013,2309.2007980000003
FDN34,OUT046,2894.220710714286
FDS01,OUT035,2851.6316958762905
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1353.0650169014084
FDX35,OUT018,3327.952582926828
NCB06,OUT046,2894.220710714286
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1559.342975268817
FDY45,OUT013,4433.304032653059
FDA22,OUT010,425.9355914529917
FDE02,OUT035,1559.342975268817
FDW21,OUT045,1879.0540499999997
FDV34,OUT046,1103.1862133333323
FDS59,OUT049,1784.4287381818176
NCW17,OUT017,2243.669596721311
NCK54,OUT046,1922.1493817142857
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3104.1898299065438
FDD08,OUT010,92.67548155339807
NCO07,OUT017,3753.0000993630583
FDJ10,OUT010,281.48208181818165
FDW36,OUT017,1511.8747716981143
FDW21,OUT010,219.2185209302326
FDY19,OUT017,1922.1493817142857
DRE03,OUT013,798.2176035398228
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.91858165137612
FDO09,OUT017,4034.300306896552
FDU43,OUT045,4109.900606217617
FDX09,OUT010,425.9355914529917
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1690.234086238532
FDC47,OUT017,3737.2957751824815
NCR41,OUT035,1559.342975268817
DRG49,OUT035,3737.2957751824815
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333323
FDY35,OUT013,507.04640366972484
FDI35,OUT017,3384.1080642424236
NCU18,OUT049,2309.2007980000003
FDY33,OUT018,2232.84702184874
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.9709346534646
NCU42,OUT046,2649.1102324324333
NCV29,OUT018,2851.6316958762905
NCY30,OUT017,3384.1080642424236
FDQ46,OUT049,1879.0540499999997
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3753.0000993630583
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.1102324324333
DRN59,OUT035,798.2176035398228
FDI44,OUT035,1240.3673076086952
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333323
FDY01,OUT046,1922.1493817142857
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.882088484848
FDA36,OUT018,2752.9709346534646
NCF31,OUT017,2286.4132673684203
FDG14,OUT049,2286.4132673684203
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4433.304032653059
FDY47,OUT019,281.48208181818165
FDI56,OUT049,1412.156205042017
DRD01,OUT013,842.2509434554978
FDM22,OUT046,842.2509434554978
FDH33,OUT013,507.04640366972484
DRZ24,OUT013,1922.1493817142857
NCQ38,OUT046,1690.234086238532
FDO16,OUT027,2517.882088484848
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.83982589928
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2894.220710714286
FDR31,OUT010,346.8972837209303
DRK49,OUT018,507.04640366972484
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3384.1080642424236
NCG19,OUT046,3454.0625591549283
FDH12,OUT035,1511.8747716981143
FDM32,OUT035,1460.7407669724769
FDM27,OUT035,2894.220710714286
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.342975268817
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1353.0650169014084
NCW42,OUT013,3753.0000993630583
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1987.2510486486485
NCD43,OUT017,1690.234086238532
FDM57,OUT018,1240.3673076086952
FDA58,OUT017,3737.2957751824815
FDK56,OUT046,3384.1080642424236
FDP52,OUT045,4109.900606217617
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1690.234086238532
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2851.6316958762905
FDC05,OUT045,3130.0049049504946
FDF34,OUT035,2752.9709346534646
FDP03,OUT027,3242.062071532848
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,842.2509434554978
FDD51,OUT018,507.04640366972484
NCY30,OUT019,425.9355914529917
FDP58,OUT017,3737.2957751824815
FDV49,OUT017,4433.304032653059
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1511.8747716981143
FDR13,OUT017,1922.1493817142857
FDS51,OUT017,937.7102075471694
FDP26,OUT045,1879.0540499999997
NCB54,OUT027,3242.062071532848
FDF32,OUT017,3130.0049049504946
FDN31,OUT018,2893.83982589928
DRM48,OUT017,583.8145788617885
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3454.0625591549283
FDV56,OUT049,1784.4287381818176
DRH13,OUT027,2517.882088484848
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444443
FDX32,OUT046,2660.950403030302
FDX57,OUT049,1559.342975268817
NCA30,OUT045,2939.3484761904765
FDO49,OUT013,713.8586545454551
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617885
FDR16,OUT013,3454.0625591549283
NCC19,OUT018,2893.83982589928
NCE42,OUT045,4109.900606217617
FDY24,OUT017,842.2509434554978
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.6316958762905
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2142.7435709401716
FDZ37,OUT035,1412.156205042017
NCT30,OUT045,798.2176035398228
DRY23,OUT018,507.04640366972484
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1690.234086238532
FDY04,OUT013,2894.220710714286
FDM27,OUT046,2894.220710714286
FDZ43,OUT017,4109.900606217617
FDT39,OUT019,346.8972837209303
NCC06,OUT019,281.48208181818165
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.300306896552
FDU08,OUT046,1559.342975268817
FDK40,OUT017,4433.304032653059
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,2660.950403030302
FDP09,OUT045,3753.0000993630583
FDW21,OUT049,1559.342975268817
FDY25,OUT035,3384.1080642424236
DRE13,OUT017,1412.156205042017
FDV43,OUT019,92.67548155339807
FDD22,OUT045,1511.8747716981143
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.69954262295084
FDM25,OUT046,2851.6316958762905
NCN41,OUT049,1987.2510486486485
FDU24,OUT045,1460.7407669724769
FDZ50,OUT046,3384.1080642424236
FDP45,OUT013,4034.300306896552
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.9355914529917
FDP20,OUT017,1987.2510486486485
FDK32,OUT046,2660.950403030302
FDN52,OUT049,1353.0650169014084
FDM58,OUT045,1784.4287381818176
FDZ46,OUT027,3242.062071532848
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.669596721311
NCK31,OUT035,713.8586545454551
FDI40,OUT027,2517.882088484848
FDT50,OUT019,219.2185209302326
NCT06,OUT046,2894.220710714286
FDT31,OUT035,2752.9709346534646
FDT45,OUT049,842.2509434554978
FDT13,OUT045,2939.3484761904765
FDO50,OUT045,1353.0650169014084
NCU18,OUT010,281.48208181818165
NCR54,OUT049,3130.0049049504946
NCO18,OUT018,2851.6316958762905
FDU09,OUT045,842.2509434554978
FDT13,OUT018,2893.83982589928
FDE09,OUT046,1690.234086238532
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3454.0625591549283
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1784.4287381818176
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333323
FDG12,OUT035,2243.669596721311
FDS32,OUT013,2309.2007980000003
NCL55,OUT018,3327.952582926828
DRE01,OUT035,3737.2957751824815
DRE15,OUT049,1240.3673076086952
NCL42,OUT045,4109.900606217617
FDP31,OUT013,1103.1862133333323
FDN33,OUT018,1460.7407669724769
FDZ59,OUT046,2503.501336448598
FDE45,OUT010,425.9355914529917
FDJ07,OUT013,1922.1493817142857
FDQ45,OUT018,2752.9709346534646
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1460.7407669724769
FDR03,OUT045,3753.0000993630583
FDY49,OUT018,2232.84702184874
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.688490740741
FDS20,OUT018,3384.1080642424236
FDU45,OUT013,1922.1493817142857
FDV02,OUT035,2894.220710714286
FDN09,OUT046,4109.900606217617
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.84702184874
FDY31,OUT010,346.8972837209303
FDW03,OUT010,219.2185209302326
FDD14,OUT046,3384.1080642424236
FDV23,OUT017,2142.7435709401716
DRI03,OUT045,2851.6316958762905
FDN13,OUT035,1559.342975268817
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1353.0650169014084
FDB57,OUT049,3753.0000993630583
FDV12,OUT049,1559.342975268817
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.1493817142857
FDH52,OUT049,937.7102075471694
FDM24,OUT018,2232.84702184874
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.9355914529917
FDM32,OUT017,1353.0650169014084
NCL07,OUT017,583.8145788617885
FDK03,OUT013,4034.300306896552
FDP59,OUT017,1784.4287381818176
FDQ24,OUT049,4433.304032653059
FDQ16,OUT018,1372.688490740741
FDU44,OUT013,2894.220710714286
FDH28,OUT010,92.67548155339807
FDV28,OUT019,92.67548155339807
FDM22,OUT045,842.2509434554978
FDR56,OUT046,3130.0049049504946
FDV39,OUT049,2752.9709346534646
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,3753.0000993630583
NCS42,OUT018,1460.7407669724769
FDY57,OUT027,2517.882088484848
FDB21,OUT049,3454.0625591549283
FDE28,OUT017,3737.2957751824815
FDQ55,OUT017,1922.1493817142857
FDA48,OUT049,3454.0625591549283
FDZ19,OUT045,2851.6316958762905
NCC43,OUT045,4034.300306896552
NCV18,OUT046,1412.156205042017
NCA42,OUT018,2232.84702184874
FDY45,OUT046,4433.304032653059
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1240.3673076086952
FDL09,OUT010,425.9355914529917
FDB09,OUT027,3242.062071532848
FDT44,OUT035,2142.7435709401716
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.1080642424236
FDK32,OUT013,2660.950403030302
DRA12,OUT046,2309.2007980000003
FDO46,OUT010,482.69954262295084
FDE52,OUT013,1353.0650169014084
NCH42,OUT045,4109.900606217617
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.952582926828
FDC28,OUT010,281.48208181818165
FDD22,OUT046,1922.1493817142857
FDS07,OUT027,3242.062071532848
DRI13,OUT045,3753.0000993630583
FDG32,OUT018,3327.952582926828
FDU14,OUT017,4433.304032653059
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1690.234086238532
FDS08,OUT049,2851.6316958762905
FDX47,OUT045,2286.4132673684203
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,4109.900606217617
FDL14,OUT045,2286.4132673684203
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454551
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2243.669596721311
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2286.4132673684203
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,482.69954262295084
FDD09,OUT035,2851.6316958762905
FDR40,OUT045,1240.3673076086952
FDX07,OUT017,3384.1080642424236
FDR07,OUT035,1559.342975268817
FDA51,OUT017,1922.1493817142857
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.0049049504946
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3753.0000993630583
FDW04,OUT017,1987.2510486486485
FDK52,OUT017,3737.2957751824815
FDN60,OUT049,2894.220710714286
FDM09,OUT019,425.9355914529917
FDP46,OUT049,1353.0650169014084
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.300306896552
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.84702184874
FDP07,OUT010,482.69954262295084
FDN22,OUT046,4034.300306896552
FDF39,OUT049,4034.300306896552
FDS21,OUT017,937.7102075471694
NCM42,OUT013,1879.0540499999997
FDK50,OUT019,425.9355914529917
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.84702184874
FDP60,OUT018,1372.688490740741
DRJ49,OUT027,3242.062071532848
NCT42,OUT019,346.8972837209303
FDE38,OUT049,2286.4132673684203
FDI04,OUT049,3130.0049049504946
NCH54,OUT045,2894.220710714286
FDT56,OUT049,937.7102075471694
DRD15,OUT018,3327.952582926828
FDV58,OUT013,2893.83982589928
FDP21,OUT049,3391.591252727273
FDH05,OUT013,3454.0625591549283
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.0540499999997
DRK37,OUT013,2893.83982589928
DRH49,OUT045,1240.3673076086952
FDT58,OUT013,2286.4132673684203
FDD41,OUT018,1372.688490740741
FDP40,OUT018,1372.688490740741
FDM51,OUT027,2517.882088484848
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,842.2509434554978
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.2007980000003
NCI06,OUT017,3384.1080642424236
FDW12,OUT019,346.8972837209303
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.882088484848
FDX27,OUT017,1559.342975268817
DRM37,OUT045,3130.0049049504946
FDA38,OUT045,4109.900606217617
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,3130.0049049504946
FDG05,OUT017,2286.4132673684203
FDK28,OUT013,4433.304032653059
FDV47,OUT045,1353.0650169014084
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.062071532848
FDI35,OUT045,3384.1080642424236
DRY23,OUT013,507.04640366972484
FDA56,OUT017,2243.669596721311
FDB09,OUT013,1987.2510486486485
NCO26,OUT027,3242.062071532848
FDQ49,OUT018,2232.84702184874
FDI52,OUT027,3242.062071532848
FDZ44,OUT027,3242.062071532848
FDZ09,OUT018,2232.84702184874
FDY03,OUT049,1922.1493817142857
NCG42,OUT017,1987.2510486486485
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,1987.2510486486485
FDW16,OUT035,1353.0650169014084
FDU27,OUT046,798.2176035398228
FDR28,OUT010,425.9355914529917
FDQ49,OUT010,346.8972837209303
FDS37,OUT046,1922.1493817142857
FDW26,OUT018,3327.952582926828
FDX12,OUT018,3327.952582926828
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209303
NCN30,OUT049,1559.342975268817
FDN24,OUT049,842.2509434554978
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,281.48208181818165
FDD09,OUT010,425.9355914529917
FDS33,OUT010,219.2185209302326
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2503.501336448598
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2309.2007980000003
NCP30,OUT018,507.04640366972484
FDB60,OUT045,3391.591252727273
FDB14,OUT049,1460.7407669724769
NCP02,OUT035,842.2509434554978
FDJ10,OUT017,2309.2007980000003
FDG34,OUT046,1784.4287381818176
NCB18,OUT017,1353.0650169014084
FDM16,OUT049,1103.1862133333323
FDW25,OUT018,1412.156205042017
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2309.2007980000003
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1353.0650169014084
NCQ50,OUT018,3327.952582926828
DRH23,OUT018,842.2509434554978
DRJ37,OUT013,2286.4132673684203
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,3384.1080642424236
FDQ27,OUT045,1879.0540499999997
FDZ33,OUT045,2503.501336448598
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2286.4132673684203
FDG31,OUT046,1103.1862133333323
FDE34,OUT019,482.69954262295084
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4034.300306896552
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2851.6316958762905
FDR12,OUT049,3104.1898299065438
NCC54,OUT046,3454.0625591549283
DRN59,OUT013,798.2176035398228
FDX50,OUT019,281.48208181818165
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.6316958762905
FDX08,OUT017,3384.1080642424236
DRD49,OUT013,3454.0625591549283
FDD33,OUT046,3454.0625591549283
FDW35,OUT013,507.04640366972484
FDJ36,OUT017,1784.4287381818176
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1511.8747716981143
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.062071532848
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3454.0625591549283
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339807
NCP41,OUT045,1690.234086238532
FDY10,OUT013,1922.1493817142857
FDP12,OUT018,507.04640366972484
NCN26,OUT049,1922.1493817142857
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,1987.2510486486485
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.84702184874
FDS02,OUT045,3391.591252727273
FDC51,OUT046,2243.669596721311
FDU03,OUT013,3384.1080642424236
FDX39,OUT045,3753.0000993630583
NCY05,OUT010,92.67548155339807
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1240.3673076086952
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.2007980000003
FDU57,OUT019,346.8972837209303
FDQ23,OUT046,1879.0540499999997
FDQ52,OUT045,4433.304032653059
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3753.0000993630583
FDJ07,OUT035,1922.1493817142857
DRB25,OUT049,1511.8747716981143
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,3391.591252727273
FDT36,OUT035,583.8145788617885
FDV25,OUT017,3753.0000993630583
NCN07,OUT027,3242.062071532848
FDC57,OUT017,2939.3484761904765
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3753.0000993630583
NCD06,OUT035,798.2176035398228
FDW08,OUT045,1511.8747716981143
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.501336448598
FDV52,OUT010,281.48208181818165
FDB02,OUT017,2851.6316958762905
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1559.342975268817
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2503.501336448598
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2851.6316958762905
DRH59,OUT045,1103.1862133333323
FDS52,OUT013,1690.234086238532
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.0540499999997
NCP14,OUT049,1879.0540499999997
FDH50,OUT049,3384.1080642424236
DRF15,OUT010,346.8972837209303
FDV27,OUT027,2517.882088484848
NCJ06,OUT049,2243.669596721311
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,798.2176035398228
FDQ07,OUT017,3737.2957751824815
FDS45,OUT049,1879.0540499999997
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142857
FDY25,OUT045,3384.1080642424236
FDU52,OUT046,2286.4132673684203
DRK47,OUT017,3737.2957751824815
NCL30,OUT017,1987.2510486486485
FDN22,OUT035,4034.300306896552
NCF30,OUT027,3242.062071532848
FDK03,OUT035,4034.300306896552
FDT45,OUT017,842.2509434554978
NCC54,OUT027,6280.890880000001
FDP08,OUT018,2893.83982589928
FDU44,OUT046,2894.220710714286
