Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR07,OUT017,1821.139492871318
FDN40,OUT045,2310.283321678866
FDB35,OUT027,2560.6518309427674
FDA22,OUT017,2254.7856658517053
NCL06,OUT046,3272.276465839798
FDI35,OUT013,4130.638005822401
NCW42,OUT045,3031.5536918901776
NCX06,OUT049,3195.654876425068
FDC37,OUT027,2592.689117662184
FDZ14,OUT018,1568.8197957390187
DRG49,OUT049,3625.622998497239
NCG06,OUT045,3363.1918425697904
DRC36,OUT045,2610.833911665329
FDV21,OUT019,391.81008579490015
FDB53,OUT046,2850.782445872823
DRP47,OUT019,490.6726150951938
FDA14,OUT013,2353.1578162832247
DRC24,OUT035,2392.05762902321
FDW21,OUT018,1537.66170400983
NCH29,OUT046,2066.0866795461834
FDU58,OUT013,2734.053112936393
FDY27,OUT017,2691.573429963331
FDV56,OUT035,2161.1013721488735
FDT59,OUT046,3475.383065947184
FDB23,OUT046,3029.4214737974644
FDR49,OUT045,997.4423643843885
FDB03,OUT010,534.0440616722672
FDN39,OUT045,3083.050308542507
FDX02,OUT027,5429.304638917773
FDQ16,OUT027,2571.925298980412
FDU35,OUT018,1472.6655937729781
NCT29,OUT013,2194.7322562831228
FDZ27,OUT046,1252.8229952863442
FDN57,OUT017,2062.9783700052426
FDA03,OUT018,1873.173343394926
FDZ36,OUT045,3215.513888201824
NCU05,OUT013,1352.8560791201246
FDT39,OUT018,2250.5814721933666
FDK60,OUT017,1649.0775853506234
FDZ25,OUT017,2852.195694574047
FDG12,OUT046,2346.1239581138016
DRB01,OUT019,466.32246964711464
NCC43,OUT027,5074.997844357696
FDX13,OUT019,544.0305779485533
FDM22,OUT049,1094.484671292175
FDJ03,OUT027,1750.2664225918988
FDU14,OUT018,3397.4368644806514
FDB33,OUT010,328.1235946108085
FDP27,OUT046,3123.2296273988404
FDO38,OUT010,206.00477956216181
FDE28,OUT027,5554.005904996415
FDO27,OUT035,1544.5369420547215
DRL23,OUT027,2617.4889312742102
FDS28,OUT046,1327.5155353835355
FDX24,OUT013,1224.747249692939
FDZ02,OUT035,1738.5767348523846
FDL46,OUT045,1783.9275251035963
FDS60,OUT027,5241.0155183696115
NCO06,OUT017,1055.9300346416069
FDO16,OUT035,1669.4720716575694
FDC60,OUT049,1476.4295077132244
FDA48,OUT018,3312.1307595539542
FDZ36,OUT027,5340.93877361428
FDK27,OUT045,1589.9461714949368
FDW23,OUT018,1295.1328243223063
FDM14,OUT018,1513.5823849648577
FDM14,OUT013,1668.1598797968265
FDW60,OUT018,2567.8206571054434
FDE21,OUT013,1732.6975955435887
NCM42,OUT035,2165.7281175119033
FDY59,OUT010,195.67527257431126
DRI49,OUT049,1578.7611620579314
FDT28,OUT019,295.58130932485875
FDQ22,OUT018,776.9373365098566
FDR60,OUT049,1243.369603518611
FDC50,OUT019,299.7513771613403
FDV24,OUT013,2633.958564497285
DRF48,OUT010,440.0103730751157
FDQ47,OUT046,1265.7856627792432
DRN36,OUT049,1488.4377145214362
NCY06,OUT035,2148.6520878610377
FDE52,OUT035,1588.2930312013143
NCB54,OUT045,1767.3532537743595
NCF31,OUT035,2393.9689992553963
FDJ08,OUT027,5393.365080133035
NCC07,OUT017,1822.0601432381593
NCD19,OUT027,1971.1372892740983
FDL46,OUT049,1769.2270072884007
FDM20,OUT045,3826.570448741506
NCI06,OUT010,447.57393148063244
DRM11,OUT035,3405.571671796384
NCH07,OUT018,2343.131411209912
FDS23,OUT013,2267.679881866129
FDO49,OUT018,885.7234788767381
FDS35,OUT049,960.7761106145911
DRK39,OUT045,1369.8506015564594
DRI39,OUT049,1276.5934407533155
FDV04,OUT017,2551.867986992481
NCN14,OUT035,2811.33769661449
FDH08,OUT013,3768.771032625857
FDS20,OUT046,3237.0737244512175
FDV40,OUT049,1196.7489058931244
FDZ48,OUT010,246.6860263859157
FDS24,OUT027,2504.648677078678
FDK44,OUT049,2972.196842323365
FDS48,OUT045,2540.1319908966257
FDK26,OUT010,451.93992616496564
FDD23,OUT045,3467.2696648496626
NCH54,OUT017,2599.9829607454235
NCP14,OUT010,252.83982720333333
FDM60,OUT010,138.76671955651872
FDV24,OUT017,2538.7753071672387
FDH08,OUT018,3339.0459312358516
FDS12,OUT027,3466.192239303828
FDR39,OUT027,5353.318716275438
FDP12,OUT027,1437.671322953662
DRF60,OUT027,4860.631966233878
FDC09,OUT035,2055.5651883172804
FDF50,OUT018,3085.6339696033992
FDG28,OUT035,3767.230924339113
NCE19,OUT017,1029.0624944141455
NCM53,OUT010,285.4338670214622
NCN18,OUT049,1677.8863938133309
FDF32,OUT035,3565.246909141435
FDF11,OUT013,3300.5784871851706
DRI59,OUT049,3637.53895897271
NCG54,OUT035,3074.349215361427
FDM44,OUT046,1726.6274673977055
FDT57,OUT018,2636.449173756231
FDV24,OUT046,2364.5910648541085
FDI50,OUT019,576.5582525566821
FDS09,OUT035,1104.7129039891286
NCC31,OUT027,4055.091021021012
FDQ07,OUT019,481.1000427501574
FDC22,OUT017,3084.298512717732
FDZ56,OUT046,2336.5029447224365
FDZ40,OUT019,131.9566759197799
FDS46,OUT027,2866.2966560786335
DRD24,OUT045,1820.6368114780398
FDV45,OUT017,3109.8253031113313
FDL26,OUT045,2884.1900149443336
FDA56,OUT018,1491.182061281045
FDN27,OUT046,1938.6894425541554
FDM20,OUT049,4065.979840801557
FDO16,OUT017,1760.862250999618
FDL03,OUT035,3643.5184956314192
FDE58,OUT046,1857.24671338999
FDI02,OUT027,2936.447308591234
NCC55,OUT019,164.6921749185219
FDR03,OUT018,2295.477699942347
FDB14,OUT017,1649.3029866509385
FDR45,OUT013,3539.932921141918
NCN07,OUT017,2296.989035237349
FDM51,OUT019,337.2446613208665
FDT52,OUT027,6344.311313393259
FDL26,OUT046,2273.315331191187
NCZ42,OUT046,2929.575540812039
DRI47,OUT019,358.0597468390034
FDW40,OUT013,2240.6688100018423
FDN34,OUT046,2690.829741303031
FDS01,OUT035,3618.3019404376814
NCG55,OUT045,1492.7453034410034
FDC11,OUT035,1499.825461444292
FDX35,OUT018,2691.625153473036
NCB06,OUT046,2523.6998504102426
FDR09,OUT019,498.96439700467226
FDC53,OUT017,1909.1851374672851
FDY45,OUT013,4091.592580793733
FDA22,OUT010,407.50579345553166
FDE02,OUT035,1740.5651535857985
FDW21,OUT045,1870.3281498792085
FDV34,OUT046,1489.9200419392757
FDS59,OUT049,1921.4107391474763
NCW17,OUT017,2287.4573208461347
NCK54,OUT046,1720.4726000185904
FDG17,OUT019,605.8928483180406
FDG35,OUT017,2968.6603717522266
FDD08,OUT010,169.42149730925306
NCO07,OUT017,3305.4519833956997
FDJ10,OUT010,245.43608978759744
FDW36,OUT017,1616.0544819777688
FDW21,OUT010,243.62059351226517
FDY19,OUT017,2018.40543069434
DRE03,OUT013,1168.234521280844
NCC55,OUT049,1075.517297123267
FDH52,OUT010,171.31558396317212
FDO09,OUT017,3969.61675576422
FDU43,OUT045,3494.3691476086733
FDX09,OUT010,413.77158412289776
FDH40,OUT019,308.0399269005595
FDW58,OUT017,2028.8701280246812
FDC47,OUT017,3335.2561862066955
NCR41,OUT035,2101.108336860226
DRG49,OUT035,3387.037187836406
FDC52,OUT027,4033.083595588103
FDY13,OUT046,1142.8392261293286
FDY35,OUT013,1106.3168284100354
FDI35,OUT017,3448.7782555521385
NCU18,OUT049,2198.4267418166546
FDY33,OUT018,2314.80039559358
FDC15,OUT027,3813.404453097009
FDU01,OUT049,2775.709050068646
NCU42,OUT046,2926.1711333689686
NCV29,OUT018,2375.170660838473
NCY30,OUT017,2685.0978762921645
FDQ46,OUT049,1801.98335985109
FDG58,OUT027,4205.538941759758
FDK33,OUT017,3891.9479918701772
NCD07,OUT045,1745.4114964472099
NCX29,OUT027,3785.7179459314398
NCT42,OUT013,2660.08208680267
DRN59,OUT035,1197.1458102961851
FDI44,OUT035,1305.4727199529784
FDA45,OUT049,2661.398156325034
FDP31,OUT045,1387.0765770658008
FDY01,OUT046,1963.0170578630423
FDT09,OUT018,1543.997662027998
DRH03,OUT027,2137.810161055401
FDA36,OUT018,2695.616443515483
NCF31,OUT017,2514.643478792861
FDG14,OUT049,2354.668831268655
FDG28,OUT027,6451.9292799059185
FDU14,OUT049,4320.06669465269
FDY47,OUT019,308.4795143307831
FDI56,OUT049,1508.8978785244692
DRD01,OUT013,1364.9314559085478
FDM22,OUT046,1096.9976007814828
FDH33,OUT013,997.2303016643947
DRZ24,OUT013,1937.7582359333915
NCQ38,OUT046,1666.08588645675
FDO16,OUT027,2536.4828409856786
FDU07,OUT027,3523.4960702450876
NCB07,OUT013,2653.662129688478
FDU48,OUT045,1772.4642814847275
NCM43,OUT045,2690.808786752378
FDR31,OUT010,288.6807903006766
DRK49,OUT018,940.5071362955846
NCI30,OUT010,705.7055531167073
DRD60,OUT017,3036.142449026285
NCG19,OUT046,2852.5470215200926
FDH12,OUT035,1647.9078603431606
FDM32,OUT035,1613.300721751475
FDM27,OUT035,2643.68426703782
NCU53,OUT027,4330.117450263551
NCQ18,OUT046,1651.5914707192217
FDS10,OUT013,3211.7949980628273
FDB33,OUT027,3859.4487599287136
FDI12,OUT013,1648.6833564366543
NCW42,OUT013,3442.154439208618
NCC06,OUT018,1932.0634241595897
FDW02,OUT017,2117.7670325800505
NCD43,OUT017,1683.5599490214465
FDM57,OUT018,1199.3529120756448
FDA58,OUT017,3209.489678150559
FDK56,OUT046,2921.0497500336387
FDP52,OUT045,3585.2442757001645
FDW20,OUT018,1720.121445796054
FDS52,OUT049,1659.930589892706
NCT29,OUT018,1643.6047029281158
NCL54,OUT013,2503.394817072113
FDC05,OUT045,2820.1875015035625
FDF34,OUT035,3027.695408199928
FDP03,OUT027,3019.9640055729046
FDD32,OUT010,171.04579985699172
FDZ10,OUT045,1869.7630648228705
FDZ40,OUT035,990.5164649312505
FDD51,OUT018,927.7623300040374
NCY30,OUT019,406.57068903851507
FDP58,OUT017,3305.3475206358453
FDV49,OUT017,4473.354153477432
FDY24,OUT019,169.0690760244265
NCO55,OUT017,1541.1555313652807
FDR13,OUT017,1893.552201638175
FDS51,OUT017,1109.5911684490543
FDP26,OUT045,1466.9063822404703
NCB54,OUT027,3718.9998631523126
FDF32,OUT017,3420.319552786075
FDN31,OUT018,2747.0291514418977
DRM48,OUT017,1216.1870658965872
FDN20,OUT049,3093.642221153837
DRL01,OUT046,2954.772438479629
FDV56,OUT049,1809.745170138951
DRH13,OUT027,2424.813154546016
FDA03,OUT017,2549.8195209181554
FDF47,OUT027,6291.654806454424
FDX32,OUT046,2718.087194027654
FDX57,OUT049,1938.4931333120942
NCA30,OUT045,2689.346300388741
FDO49,OUT013,1041.972710446183
FDL04,OUT019,280.8287938337894
DRM48,OUT035,1317.0385680517188
FDR16,OUT013,3198.7811464284246
NCC19,OUT018,2739.20390110406
NCE42,OUT045,2740.726044585143
FDY24,OUT017,1479.6459175875952
FDH19,OUT049,2989.3114630483747
FDJ46,OUT013,2759.1883270011235
FDN45,OUT010,546.2325520657637
FDY08,OUT035,2034.840674702282
FDZ37,OUT035,1667.685908082618
NCT30,OUT045,989.0149301651135
DRY23,OUT018,1073.6287263200095
NCZ30,OUT018,1787.2698070295467
FDC44,OUT018,1583.9310244078695
FDB45,OUT035,1789.1027307473476
FDY04,OUT013,2381.9671530827804
FDM27,OUT046,2752.8189631062864
FDZ43,OUT017,3621.7000222855986
FDT39,OUT019,309.54996500791583
NCC06,OUT019,303.3466641240879
FDL15,OUT027,3709.5296873701627
FDL57,OUT017,4579.708470764236
FDU08,OUT046,1593.4068288637818
FDK40,OUT017,3789.3068179736933
FDQ12,OUT010,537.2549523812497
FDS48,OUT017,2662.664566661799
FDP09,OUT045,3010.8407769663945
FDW21,OUT049,1796.3170267607704
FDY25,OUT035,3578.5104791320073
DRE13,OUT017,1755.6798780772194
FDV43,OUT019,100.2680778974674
FDD22,OUT045,1682.643663136168
FDM46,OUT019,348.03402044672805
NCO30,OUT010,558.1149424435803
FDM25,OUT046,2756.716358441866
NCN41,OUT049,2150.421436482744
FDU24,OUT045,1563.248743741218
FDZ50,OUT046,2892.6937618453526
FDP45,OUT013,3829.3968939710385
NCM54,OUT045,1706.2915403701636
FDW10,OUT019,320.2539367047332
FDP20,OUT017,1918.0760997044754
FDK32,OUT046,2548.474798677562
FDN52,OUT049,1291.9038481036507
FDM58,OUT045,1577.2971557799942
FDZ46,OUT027,2547.5646650209137
NCA18,OUT018,1835.1387358056845
FDD35,OUT046,2106.2576519430363
NCK31,OUT035,1384.0793457773025
FDI40,OUT027,2640.8022496786207
FDT50,OUT019,266.8250062980154
NCT06,OUT046,2790.824585966598
FDT31,OUT035,3297.52025888812
FDT45,OUT049,873.8621096793047
FDT13,OUT045,2225.9717668916237
FDO50,OUT045,1568.2260195072301
NCU18,OUT010,367.0231741385805
NCR54,OUT049,3574.199790131618
NCO18,OUT018,2313.1941130289356
FDU09,OUT045,996.3920027232376
FDT13,OUT018,2652.542551463092
FDE09,OUT046,1901.3115483219337
NCK53,OUT019,246.60176333966155
FDG45,OUT049,3777.7676325589296
DRH15,OUT035,1352.128792004093
FDO21,OUT019,471.9046324088507
FDD14,OUT027,5246.161979336716
FDC09,OUT046,1660.7066489581941
FDH45,OUT027,1459.7614724075797
FDV32,OUT046,1438.681939615521
FDG12,OUT035,2224.0856543183145
FDS32,OUT013,2239.273218971269
NCL55,OUT018,2979.2093101508926
DRE01,OUT035,3632.0095420565276
DRE15,OUT049,1526.566513293502
NCL42,OUT045,3116.9641036383364
FDP31,OUT013,1318.6465061809781
FDN33,OUT018,1251.8347679599342
FDZ59,OUT046,2720.7736636175086
FDE45,OUT010,325.5795994538079
FDJ07,OUT013,1440.7100052396834
FDQ45,OUT018,2497.3435090048024
FDM33,OUT027,6054.957857150375
FDO15,OUT010,193.18871731112264
FDM46,OUT013,1724.2102742807087
FDR03,OUT045,2872.4092049703404
FDY49,OUT018,2097.898879790279
FDQ60,OUT045,1714.9037885016526
FDW10,OUT049,2603.505649283904
FDO51,OUT049,1075.9737409785114
FDJ40,OUT018,1401.354478027201
FDS20,OUT018,2307.351635666777
FDU45,OUT013,2099.474181408321
FDV02,OUT035,3303.7162298380736
FDN09,OUT046,3244.570365155129
NCM55,OUT027,5165.349288456179
FDN23,OUT018,1939.3554166570566
FDY31,OUT010,396.66274069398276
FDW03,OUT010,278.6792152411019
FDD14,OUT046,2698.172979393753
FDV23,OUT017,1781.4246229796463
DRI03,OUT045,2631.731290334476
FDN13,OUT035,1471.7175043908305
FDF45,OUT027,1891.9973289775826
FDU46,OUT035,1595.7441178513693
FDB57,OUT049,3458.910082498621
FDV12,OUT049,1654.4236365064198
FDQ58,OUT013,2487.979080213992
NCA18,OUT017,1838.7521725217487
FDH52,OUT049,1005.7680544936521
FDM24,OUT018,2239.7234113305617
NCP43,OUT027,4141.003921756189
NCO18,OUT019,441.8833992639264
FDM32,OUT017,1702.4904639937013
NCL07,OUT017,974.5107902722979
FDK03,OUT013,3960.6858729334535
FDP59,OUT017,1699.8169220565296
FDQ24,OUT049,3831.880788028716
FDQ16,OUT018,1481.313476840075
FDU44,OUT013,2103.6183892355043
FDH28,OUT010,174.98620216986092
FDV28,OUT019,183.8183637001687
FDM22,OUT045,992.1927380356108
FDR56,OUT046,2666.3961962810286
FDV39,OUT049,2958.9269538081035
FDU37,OUT019,325.5941163917187
FDQ11,OUT010,633.9845612229155
FDX02,OUT045,3831.386056952229
NCS42,OUT018,1385.420891229485
FDY57,OUT027,2615.3969942830067
FDB21,OUT049,3763.3961420425103
FDE28,OUT017,3330.432889233456
FDQ55,OUT017,2005.4127066209337
FDA48,OUT049,3359.956504552251
FDZ19,OUT045,2318.636703590213
NCC43,OUT045,3218.464228879937
NCV18,OUT046,1608.772221446814
NCA42,OUT018,2272.540332843625
FDY45,OUT046,3822.1642547219312
NCC30,OUT045,3010.4774724350973
FDM57,OUT013,1422.0439984027264
FDL09,OUT010,427.0515365210382
FDB09,OUT027,3169.9000293477
FDT44,OUT035,1742.0852408808469
NCT06,OUT027,4138.480430913651
FDX26,OUT049,3252.7845966934574
FDK32,OUT013,2606.913416938039
DRA12,OUT046,2027.9366433501941
FDO46,OUT010,568.9000593387162
FDE52,OUT013,1396.2180137135322
NCH42,OUT045,3193.7970604205593
FDV08,OUT035,968.4085520234573
FDB47,OUT018,3269.618921343722
FDC28,OUT010,236.9893248117063
FDD22,OUT046,1524.0888848324353
FDS07,OUT027,3582.8958500446925
DRI13,OUT045,3307.26291035487
FDG32,OUT018,3117.2827421754478
FDU14,OUT017,4320.575131677889
FDD28,OUT019,173.6521323210409
NCP41,OUT017,1625.734579045954
FDS08,OUT049,2675.5499642844325
FDX47,OUT045,2590.6395599063962
FDC53,OUT019,222.84983423827595
FDQ19,OUT035,3759.686545699903
FDL14,OUT045,2502.282804108534
FDM33,OUT019,545.5157860963553
FDA51,OUT045,1477.8497236079306
FDZ27,OUT018,1020.5292481318672
FDT04,OUT046,1133.7122737147179
DRC13,OUT049,1670.2485502483664
FDR16,OUT027,4929.738291983906
FDQ03,OUT027,6123.112813658926
FDE38,OUT035,3012.081439835913
DRH23,OUT027,2372.1737383127415
FDT11,OUT019,654.8210331464447
FDD09,OUT035,3904.639978154731
FDR40,OUT045,1384.1925291556454
FDX07,OUT017,3183.775263843837
FDR07,OUT035,1773.2676823826173
FDA51,OUT017,2149.0635082732965
FDT59,OUT019,497.237246157583
FDF20,OUT017,3374.750230060126
FDR13,OUT045,1918.9546551632814
FDY26,OUT049,3349.1599631303725
FDW04,OUT017,2183.4647347277787
FDK52,OUT017,3996.5363146445825
FDN60,OUT049,2895.625974888156
FDM09,OUT019,426.7761720071521
FDP46,OUT049,1309.4300949952815
FDB50,OUT019,280.33506910936774
NCQ29,OUT049,3827.916569825381
FDP16,OUT027,5815.706339955639
FDX33,OUT018,2406.011533586471
FDP07,OUT010,480.8423988260536
FDN22,OUT046,3558.8010157808235
FDF39,OUT049,3642.431877290425
FDS21,OUT017,1290.0225304378262
NCM42,OUT013,1618.7514700034576
FDK50,OUT019,427.0760807547005
DRF13,OUT027,2751.4465012328055
FDH35,OUT018,1956.584687685322
FDP60,OUT018,1289.5285314849475
DRJ49,OUT027,2726.289444646527
NCT42,OUT019,362.2662269382328
FDE38,OUT049,2519.393637314566
FDI04,OUT049,3709.756911177363
NCH54,OUT045,2425.328011094621
FDT56,OUT049,1088.152177601777
DRD15,OUT018,2938.433453614376
FDV58,OUT013,3303.811086207116
FDP21,OUT049,3178.760290053459
FDH05,OUT013,3520.477363095546
FDR10,OUT027,3987.239817257169
NCP06,OUT045,1908.0004628552012
FDF33,OUT049,1650.03734186167
DRK37,OUT013,3052.859721235968
DRH49,OUT045,1397.582442246674
FDT58,OUT013,2816.658667870446
FDD41,OUT018,1382.0541124564572
FDP40,OUT018,1627.791329871445
FDM51,OUT027,2685.02428487895
FDO45,OUT010,173.49560326959516
FDW33,OUT010,243.6447310489849
FDY24,OUT045,1519.4923953499767
FDB10,OUT010,533.7707525224382
FDM40,OUT035,2182.7006180856533
NCI06,OUT017,3078.168645972021
FDW12,OUT019,342.10659871313123
FDX48,OUT027,4283.54231665293
NCW05,OUT027,2615.9556631185005
FDX27,OUT017,1666.5701458208446
DRM37,OUT045,3243.8992029364103
FDA38,OUT045,3443.1698417229545
FDR36,OUT046,1194.9190141458237
FDZ45,OUT046,3932.9527225248808
FDG05,OUT017,2724.388232171693
FDK28,OUT013,4275.355232144632
FDV47,OUT045,1384.3774645023832
FDN21,OUT045,2670.123383866521
FDP20,OUT027,3610.499701270362
FDI35,OUT045,2630.9206974770905
DRY23,OUT013,1379.876860035633
FDA56,OUT017,1998.0144382122487
FDB09,OUT013,2036.9040739577258
NCO26,OUT027,2468.916452629228
FDQ49,OUT018,2553.802739072535
FDI52,OUT027,3304.406683380234
FDZ44,OUT027,2842.69216530449
FDZ09,OUT018,2351.089709034934
FDY03,OUT049,1884.0496281448015
NCG42,OUT017,2266.322047629337
DRI13,OUT027,5157.851977915219
FDQ32,OUT013,2111.916779098812
FDW16,OUT035,1636.5556891849258
FDU27,OUT046,1074.6407549694222
FDR28,OUT010,367.23525055473345
FDQ49,OUT010,350.81422162302226
FDS37,OUT046,2045.9098383360326
FDW26,OUT018,3154.2616978881183
FDX12,OUT018,2976.0931380464635
NCP06,OUT013,2632.7351119762257
FDW45,OUT010,316.9978259516197
NCN30,OUT049,1599.1502856469285
FDN24,OUT049,963.2812754753845
NCL41,OUT027,1474.9555076968106
FDR02,OUT019,262.9395825296104
FDD09,OUT010,348.03636665990314
FDS33,OUT010,201.86422924066065
FDU22,OUT045,1761.8954355466851
FDI53,OUT013,2580.3459866681906
DRH01,OUT049,2721.0548585210763
FDX32,OUT013,2290.628486226969
NCP30,OUT018,1056.303054595743
FDB60,OUT045,2335.2306946331146
FDB14,OUT049,1400.0480768341167
NCP02,OUT035,1368.9241932936714
FDJ10,OUT017,2235.0071010353304
FDG34,OUT046,2064.975942413284
NCB18,OUT017,1466.3093170311267
FDM16,OUT049,1216.020682996316
FDW25,OUT018,1667.785515748288
FDB35,OUT010,194.47519891274158
DRN11,OUT013,2151.945131151842
FDF41,OUT019,581.6510616208403
FDH16,OUT045,1208.0576936718671
NCQ50,OUT018,2747.4715819649214
DRH23,OUT018,989.514388765338
DRJ37,OUT013,2279.3934358097554
DRJ24,OUT027,4414.005878181641
FDY16,OUT035,3718.572507578998
FDQ27,OUT045,1893.3071440072017
FDZ33,OUT045,2089.0326284678054
FDF29,OUT045,1904.7118648518986
FDA08,OUT049,3257.9629608395876
FDG31,OUT046,1100.9380003938302
FDE34,OUT019,398.6340176764022
NCR30,OUT027,1988.1245024312923
FDV33,OUT035,3941.3506684584286
DRZ24,OUT018,1538.6419661366328
NCL54,OUT035,3063.40865074681
FDR12,OUT049,3209.2871420948104
NCC54,OUT046,3425.428796922763
DRN59,OUT013,1149.9730626184025
FDX50,OUT019,226.45830625204107
FDV31,OUT027,4825.133946479745
NCA29,OUT027,4337.65374988147
FDW60,OUT049,2866.3369241143373
FDX08,OUT017,3320.2892233365833
DRD49,OUT013,3497.9903095743593
FDD33,OUT046,3153.548315976909
FDW35,OUT013,913.8141519784688
FDJ36,OUT017,1976.7169195037766
FDV51,OUT035,3900.595683568367
FDW36,OUT046,1744.3358640488864
FDH35,OUT046,2362.464917773611
NCS30,OUT027,3144.8109108797844
FDN49,OUT017,1000.6971953062326
FDL08,OUT018,2688.8798868000276
FDI09,OUT013,3588.702531507434
FDP19,OUT018,1720.5117403652323
FDU21,OUT010,151.89139600602815
NCP41,OUT045,1650.7741629274117
FDY10,OUT013,1669.3071588864902
FDP12,OUT018,800.971500331199
NCN26,OUT049,1758.8948323349593
FDK44,OUT013,2914.7003465767625
FDC28,OUT049,1529.8971126957476
FDJ41,OUT027,5891.858919375897
NCT29,OUT035,2121.8967442835815
NCH42,OUT019,482.81979919532097
FDU60,OUT018,2202.8141693647212
FDS02,OUT045,3216.728865985324
FDC51,OUT046,2265.690118543952
FDU03,OUT013,3398.125010054659
FDX39,OUT045,3190.2677346638
NCY05,OUT010,206.35673209437053
NCL06,OUT027,5376.845817340265
FDD32,OUT035,1448.7057740807256
NCN41,OUT045,1670.5407885711018
NCX53,OUT049,2298.5424050050474
FDU57,OUT019,347.61200664469317
FDQ23,OUT046,1955.1107747022306
FDQ52,OUT045,4176.241754321363
FDC14,OUT045,955.6808885564839
FDY09,OUT035,4006.043522164223
FDQ28,OUT045,2834.6395037798898
FDV25,OUT046,3428.77662521451
FDJ07,OUT035,2002.7268132046877
DRB25,OUT049,1711.8257940690983
FDK52,OUT019,510.96011298622835
FDY52,OUT027,1544.4520237367467
FDB28,OUT046,3387.2210220554925
FDT36,OUT035,860.388880409331
FDV25,OUT017,3430.7422409745036
NCN07,OUT027,3267.6208391844616
FDC57,OUT017,2915.9073940867474
FDQ03,OUT018,3219.6952251397834
FDU23,OUT017,2940.9693392300182
NCX41,OUT035,3104.9021668903238
NCD06,OUT035,1335.0283285118535
FDW08,OUT045,1436.7701467433967
NCU29,OUT017,2725.881636086264
NCE06,OUT013,2583.1129003428387
FDV52,OUT010,255.20773544908457
FDB02,OUT017,2759.436755409822
NCR18,OUT045,1100.5951703585417
FDK16,OUT049,1394.2177958058558
NCQ29,OUT010,596.188564451676
FDZ01,OUT019,267.32827080997885
FDW27,OUT035,2577.5209869103446
FDD17,OUT018,3393.74743881547
FDW39,OUT013,2682.209967859775
DRH59,OUT045,1322.9425973985085
FDS52,OUT013,1406.5142234865648
FDU40,OUT027,5571.509765072405
NCF54,OUT013,2784.7606309805547
FDH46,OUT045,1457.0610888898093
NCP14,OUT049,1813.9736165470633
FDH50,OUT049,3218.8926932352456
DRF15,OUT010,343.9738366429659
FDV27,OUT027,2263.5538795789485
NCJ06,OUT049,2260.821410362349
FDN02,OUT018,3266.145253927971
FDQ51,OUT049,1206.0180154682319
FDQ07,OUT017,3855.0585392259654
FDS45,OUT049,1788.282240826354
NCJ06,OUT045,1715.330657886301
FDD36,OUT035,2135.604277023155
FDY25,OUT045,2534.5085466654123
FDU52,OUT046,2590.4133430767865
DRK47,OUT017,3572.562306100132
NCL30,OUT017,2245.0766136163484
FDN22,OUT035,3783.6543149553495
NCF30,OUT027,3370.442194748844
FDK03,OUT035,3935.9175237411005
FDT45,OUT017,901.5660260387108
