Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT13,OUT045,2990.2804550981436
FDO50,OUT045,1348.9324649627058
NCU18,OUT010,323.3655698414774
NCR54,OUT049,3203.8474639668984
NCO18,OUT018,2737.778022970999
FDU09,OUT045,770.814512115955
FDT13,OUT018,3019.5063577861397
FDE09,OUT046,1761.8632861776575
NCK53,OUT019,268.35295969360317
FDG45,OUT049,3695.5996599481396
DRH15,OUT035,761.5238690305649
FDO21,OUT019,580.8558954525336
FDD14,OUT027,5825.124305836274
FDC09,OUT046,1741.0013705331094
FDH45,OUT027,948.1731510790927
FDV32,OUT046,1195.1053250284451
FDG12,OUT035,2136.154982530091
FDS32,OUT013,2075.618867157561
NCL55,OUT018,3504.8208940298714
DRE01,OUT035,3956.516355758277
DRE15,OUT049,1269.5882338608487
NCL42,OUT045,3985.3347067506174
FDP31,OUT013,921.083209175634
FDN33,OUT018,1346.3856661650063
FDZ59,OUT046,2499.676156743016
FDE45,OUT010,349.62267552630436
FDJ07,OUT013,1925.4832334684634
FDQ45,OUT018,2786.958127834447
FDM33,OUT027,4882.709488091707
FDO15,OUT010,166.80778633732993
FDM46,OUT013,1432.585013733889
FDR03,OUT045,3145.9271130214993
FDY49,OUT018,2547.0429245509636
FDQ60,OUT045,1857.656726914837
FDW10,OUT049,2644.7240336324794
FDO51,OUT049,693.4963423195275
FDJ40,OUT018,1375.0363749814724
FDS20,OUT018,2939.549594288376
FDU45,OUT013,1963.7867535356115
FDV02,OUT035,2860.903765671094
FDN09,OUT046,3930.521647122714
NCM55,OUT027,5154.974668169429
FDN23,OUT018,2377.2819623817563
FDY31,OUT010,355.093243697223
FDW03,OUT010,248.88054212962044
FDD14,OUT046,3165.212373116742
FDV23,OUT017,2035.153180213499
DRI03,OUT045,2796.4191069735707
FDN13,OUT035,1554.8975397892227
FDF45,OUT027,1525.621589538792
FDU46,OUT035,1393.9450469801566
FDB57,OUT049,3655.2177064159678
FDV12,OUT049,1655.436778006535
FDQ58,OUT013,2373.071384795671
NCA18,OUT017,1773.3255150679431
FDH52,OUT049,879.4130377839797
FDM24,OUT018,2253.6323385474043
NCP43,OUT027,4443.542997916473
NCO18,OUT019,457.1268927658499
FDM32,OUT017,1315.703723964006
NCL07,OUT017,617.897584949333
FDK03,OUT013,4326.855096036858
FDP59,OUT017,1618.1057648870565
FDQ24,OUT049,4342.909463505618
FDQ16,OUT018,1332.4252808592191
FDU44,OUT013,2514.6214594243747
FDH28,OUT010,98.82841352739713
FDV28,OUT019,80.67922660781672
FDM22,OUT045,869.0201746902695
FDR56,OUT046,3127.056156522889
FDV39,OUT049,3019.5464612310116
FDU37,OUT019,218.73080908033404
FDQ11,OUT010,651.8459355177419
FDX02,OUT045,3793.5298228923166
NCS42,OUT018,1353.203395670248
FDY57,OUT027,2782.7605353663384
FDB21,OUT049,3819.4182819004154
FDE28,OUT017,3783.823968462384
FDQ55,OUT017,2175.014571016865
FDA48,OUT049,3660.1639105149675
FDZ19,OUT045,2714.144765067687
NCC43,OUT045,3759.4000005608764
NCV18,OUT046,1731.0127115666712
NCA42,OUT018,2583.5358048504345
FDY45,OUT046,3960.5582456670795
NCC30,OUT045,2899.645640512126
FDM57,OUT013,1298.2374502268187
FDL09,OUT010,466.18617207409443
FDB09,OUT027,3813.445786721433
FDT44,OUT035,1935.903537007185
NCT06,OUT027,3907.756199584704
FDX26,OUT049,3386.0626896117838
FDK32,OUT013,2534.4880395640416
DRA12,OUT046,2208.4674109810762
FDO46,OUT010,524.8958275907811
FDE52,OUT013,1322.4623685307379
NCH42,OUT045,3940.412150143222
FDV08,OUT035,677.8625574770555
FDB47,OUT018,3272.544665290516
FDC28,OUT010,197.75798830848996
FDD22,OUT046,1855.0818734023642
FDS07,OUT027,3615.723042854072
DRI13,OUT045,3482.2178468150205
FDG32,OUT018,3937.100413323698
FDU14,OUT017,4150.244779815329
FDD28,OUT019,148.9530112299065
NCP41,OUT017,1642.852142021531
FDS08,OUT049,2640.5007564930024
FDX47,OUT045,2333.4174687396335
FDC53,OUT019,235.50345711994055
FDQ19,OUT035,3733.5232301601236
FDL14,OUT045,2280.878623670589
FDM33,OUT019,618.1051826595478
FDA51,OUT045,2046.2241999178011
FDZ27,OUT018,661.4327139347236
FDT04,OUT046,639.8794358662034
DRC13,OUT049,1987.5375553586796
FDR16,OUT027,4901.965427781857
FDQ03,OUT027,6404.567952178437
FDE38,OUT035,2694.5071924174017
DRH23,OUT027,1994.0064382945793
FDT11,OUT019,546.7576081809266
FDD09,OUT035,3206.0312934863878
FDR40,OUT045,1413.5791208191054
FDX07,OUT017,3199.59091211629
FDR07,OUT035,1569.4953787317147
FDA51,OUT017,2023.8531681365812
FDT59,OUT019,593.03355459008
FDF20,OUT017,3198.77487534112
FDR13,OUT045,1811.3604944099952
FDY26,OUT049,4162.74701586417
FDW04,OUT017,1985.2385523601113
FDK52,OUT017,4064.2846418553568
FDN60,OUT049,2817.377642423151
FDM09,OUT019,416.7851391286485
FDP46,OUT049,1308.4347036699435
FDB50,OUT019,221.97585529529303
NCQ29,OUT049,3841.478476777047
FDP16,OUT027,6786.188491720185
FDX33,OUT018,2307.9224884997966
FDP07,OUT010,544.359088351333
FDN22,OUT046,3862.229504719107
FDF39,OUT049,4565.961127627843
FDS21,OUT017,930.1755643169777
NCM42,OUT013,1786.4382349270431
FDK50,OUT019,393.28859370626463
DRF13,OUT027,3380.623353011516
FDH35,OUT018,2224.0051604907076
FDP60,OUT018,1381.1937944147437
DRJ49,OUT027,2993.606774017456
NCT42,OUT019,344.2546641332229
FDE38,OUT049,2650.9013005154557
FDI04,OUT049,3039.0211141988234
NCH54,OUT045,2710.1059393700502
FDT56,OUT049,856.085011359711
DRD15,OUT018,2981.7545161090256
FDV58,OUT013,2590.1828054442085
FDP21,OUT049,3369.4835893501822
FDH05,OUT013,3671.336584566841
FDR10,OUT027,4595.324244015856
NCP06,OUT045,2341.9447225615163
FDF33,OUT049,1721.8668586435958
DRK37,OUT013,3300.4572750764596
DRH49,OUT045,1214.3667246417674
FDT58,OUT013,2568.684997681575
FDD41,OUT018,1576.2291253130045
FDP40,OUT018,1725.3550050641354
FDM51,OUT027,2585.0083275893626
FDO45,OUT010,184.53831609002984
FDW33,OUT010,211.8814737132572
FDY24,OUT045,958.1228317761437
FDB10,OUT010,600.9513582398525
FDM40,OUT035,2125.379891675805
NCI06,OUT017,3180.842152415898
FDW12,OUT019,288.5278736930512
FDX48,OUT027,4198.665757831842
NCW05,OUT027,2470.013602904292
FDX27,OUT017,1593.207963400215
DRM37,OUT045,3014.868750569332
FDA38,OUT045,3951.822851170798
FDR36,OUT046,693.1440052084627
FDZ45,OUT046,3078.5031836960857
FDG05,OUT017,2410.4506547440064
FDK28,OUT013,4728.587677037609
FDV47,OUT045,1314.5461905715306
FDN21,OUT045,2578.9020269253515
FDP20,OUT027,3744.2895160979965
FDI35,OUT045,3140.974472505302
DRY23,OUT013,657.8276585367511
FDA56,OUT017,2127.574823221739
FDB09,OUT013,1981.7981441055642
NCO26,OUT027,2424.767531535725
FDQ49,OUT018,2422.539326800405
FDI52,OUT027,3005.1976801981614
FDZ44,OUT027,2704.009762300162
FDZ09,OUT018,2484.8468483297665
FDY03,OUT049,2055.7393400485466
NCG42,OUT017,2132.733828071261
DRI13,OUT027,6131.416232348441
FDQ32,OUT013,2087.79495747238
FDW16,OUT035,1346.5368953320703
FDU27,OUT046,845.158965888583
FDR28,OUT010,409.77560454993943
FDQ49,OUT010,353.08720208195433
FDS37,OUT046,1964.555589211422
FDW26,OUT018,3144.2824706699907
FDX12,OUT018,3329.940085860766
NCP06,OUT013,2408.5796831170755
FDW45,OUT010,282.9148039199392
NCN30,OUT049,1517.937244442725
FDN24,OUT049,876.8336531464527
NCL41,OUT027,1020.357915689134
FDR02,OUT019,308.33869594264075
FDD09,OUT010,412.6589698790636
FDS33,OUT010,169.70471285821588
FDU22,OUT045,1885.0116691593423
FDI53,OUT013,2437.2061600414354
DRH01,OUT049,2830.7300495784393
FDX32,OUT013,2258.73894318324
NCP30,OUT018,436.716261927588
FDB60,OUT045,2962.9059480273204
FDB14,OUT049,1496.1034222431786
NCP02,OUT035,773.0761723743268
FDJ10,OUT017,2116.58611063535
FDG34,OUT046,1830.7015385460606
NCB18,OUT017,1371.6058749802103
FDM16,OUT049,1252.143651934767
FDW25,OUT018,1361.7183767795557
FDB35,OUT010,227.14757553770016
DRN11,OUT013,2187.3699450051754
FDF41,OUT019,559.8453052047878
FDH16,OUT045,1332.7152674132928
NCQ50,OUT018,2964.975736556155
DRH23,OUT018,758.4288841765789
DRJ37,OUT013,2173.1087994462005
DRJ24,OUT027,5518.438809308711
FDY16,OUT035,3285.510139614968
FDQ27,OUT045,1767.2583373926443
FDZ33,OUT045,2325.6848258567443
FDF29,OUT045,2043.0534950725735
FDA08,OUT049,2529.3425250437945
FDG31,OUT046,998.3507510070442
FDE34,OUT019,410.9260405916343
NCR30,OUT027,2101.90005518358
FDV33,OUT035,4176.415509078045
DRZ24,OUT018,1772.5444167999874
NCL54,OUT035,2914.13775991885
FDR12,OUT049,2853.393396112639
NCC54,OUT046,3798.696759269017
DRN59,OUT013,781.0928279282655
FDX50,OUT019,238.66289694154256
FDV31,OUT027,4633.795585647173
NCA29,OUT027,4955.75609603503
FDW60,OUT049,2977.1931447956053
FDX08,OUT017,3372.8972468291327
DRD49,OUT013,3896.5429300245037
FDD33,OUT046,3637.2652159952186
FDW35,OUT013,681.1744914632022
FDJ36,OUT017,1789.1966838514056
FDV51,OUT035,3035.2984324254194
FDW36,OUT046,1682.4595588968095
FDH35,OUT046,2492.6101706736877
NCS30,OUT027,3002.0420463721925
FDN49,OUT017,638.8345362372402
FDL08,OUT018,3174.1743523491514
FDI09,OUT013,3561.7861328592926
FDP19,OUT018,2116.473935006066
FDU21,OUT010,87.63057824943574
NCP41,OUT045,1542.5352135366088
FDY10,OUT013,1807.4387325073542
FDP12,OUT018,426.8489851882546
NCN26,OUT049,1886.3752278187455
FDK44,OUT013,2703.633412481312
FDC28,OUT049,1646.4946703680696
FDJ41,OUT027,5670.922099479201
NCT29,OUT035,1999.7159684843914
NCH42,OUT019,599.5797994861848
FDU60,OUT018,2450.734823172644
FDS02,OUT045,3142.634154680119
FDC51,OUT046,2292.5201467160546
FDU03,OUT013,3164.8753533390154
FDX39,OUT045,3711.3929162379814
NCY05,OUT010,91.46551071627312
NCL06,OUT027,5467.030470155371
FDD32,OUT035,1275.1011040893911
NCN41,OUT045,1865.721871508455
NCX53,OUT049,2388.4556614529924
FDU57,OUT019,284.7082384674519
FDQ23,OUT046,1841.9979373841936
FDQ52,OUT045,4265.583731627998
FDC14,OUT045,638.8469498107368
FDY09,OUT035,3170.4112903841406
FDQ28,OUT045,2653.098505185817
FDV25,OUT046,4349.446140416317
FDJ07,OUT035,2081.771503799318
DRB25,OUT049,1622.712874204632
FDK52,OUT019,639.1981673334415
FDY52,OUT027,1501.7798249855678
FDB28,OUT046,3020.351951286401
FDT36,OUT035,606.958367423223
FDV25,OUT017,4205.835933105491
NCN07,OUT027,3579.608934543032
FDC57,OUT017,3147.6951427755475
FDQ03,OUT018,3208.7902385475836
FDU23,OUT017,2876.763052294174
NCX41,OUT035,3699.8990141948657
NCD06,OUT035,758.9406469613323
FDW08,OUT045,1578.7275558374595
NCU29,OUT017,2625.958001353684
NCE06,OUT013,2276.693615081516
FDV52,OUT010,250.52514622984418
FDB02,OUT017,2962.348047110583
NCR18,OUT045,651.3540332764077
FDK16,OUT049,1546.2597497772178
NCQ29,OUT010,687.7292976540043
FDZ01,OUT019,199.59890379680692
FDW27,OUT035,2312.509707828642
FDD17,OUT018,3216.2427445969993
FDW39,OUT013,2802.8584070408133
DRH59,OUT045,1111.9345738214452
FDS52,OUT013,1568.3097428341864
FDU40,OUT027,4813.389094297654
NCF54,OUT013,2704.702764269168
FDH46,OUT045,1620.3767164203878
NCP14,OUT049,1782.5655272811025
FDH50,OUT049,3242.720071149847
DRF15,OUT010,302.77897473216836
FDV27,OUT027,2285.202671985542
NCJ06,OUT049,2067.565148247086
FDN02,OUT018,3438.005727720943
FDQ51,OUT049,791.8461866047052
FDQ07,OUT017,3893.097410614901
FDS45,OUT049,1885.540264943
NCJ06,OUT045,1949.7719573314628
FDD36,OUT035,2094.5057912696934
FDY25,OUT045,3108.5197753586185
FDU52,OUT046,2264.9644285690924
DRK47,OUT017,3899.6531306534243
NCL30,OUT017,2056.5691011159297
FDN22,OUT035,3923.483651824044
NCF30,OUT027,3238.5641738718155
FDK03,OUT035,4365.4921077800045
FDT45,OUT017,861.9058468524487
NCC54,OUT027,5576.902094240537
FDP08,OUT018,2978.768862489031
