Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS31,OUT017,3025.694805756121
FDJ20,OUT017,2096.057991542259
FDV44,OUT027,4493.431535176517
FDG02,OUT049,3109.400783148212
FDA09,OUT013,2910.4008615675657
FDT04,OUT013,676.6469905110846
FDL58,OUT019,2290.939642852716
FDE52,OUT045,1444.98850205591
FDW12,OUT035,2508.2551928555163
FDL51,OUT017,3548.7274716788625
NCY42,OUT027,3692.3115229358227
FDR07,OUT017,1661.8026360964266
FDN40,OUT045,2366.910502359866
FDB35,OUT027,2958.3433777734363
FDA22,OUT017,2742.047099618001
NCL06,OUT046,4114.086133986994
FDI35,OUT013,2915.4001146359146
NCW42,OUT045,3410.328675422121
NCX06,OUT049,2939.1391365446248
FDC37,OUT027,3200.669810628957
FDZ14,OUT018,1735.5383228206563
DRG49,OUT049,3958.4942997687913
NCG06,OUT045,3956.2184412689685
DRC36,OUT045,2723.32124741788
FDV21,OUT019,60.08157804111431
FDB53,OUT046,2356.0716961757466
DRP47,OUT019,2039.372462923035
FDA14,OUT013,2347.640247571041
DRC24,OUT035,2568.892573383124
FDW21,OUT018,1407.7305631284044
NCH29,OUT046,1557.85548706458
FDU58,OUT013,3079.5024016203743
FDY27,OUT017,2937.887579858884
FDV56,OUT035,1950.1513515836532
FDT59,OUT046,3656.95285505643
FDB23,OUT046,3618.7524715321824
FDR49,OUT045,697.7078788723128
FDB03,OUT010,1915.286838534722
FDN39,OUT045,2612.2222444546705
FDX02,OUT027,4983.644535051827
FDQ16,OUT027,3192.509925605617
FDU35,OUT018,1331.5538834626452
NCT29,OUT013,1963.709653920981
FDZ27,OUT046,822.082098973252
FDN57,OUT017,2347.064964676302
FDA03,OUT018,2091.0788529055008
FDZ36,OUT045,2926.5871943792563
NCU05,OUT013,1327.842938700333
FDT39,OUT018,2191.953456697344
FDK60,OUT017,1708.9373984478636
FDZ25,OUT017,2844.9147306641707
FDG12,OUT046,2017.5336166171605
DRB01,OUT019,1114.1926968754183
NCC43,OUT027,5375.383815431718
FDX13,OUT019,2031.4244116658856
FDM22,OUT049,1028.8940443623987
FDJ03,OUT027,2310.9165734302637
FDU14,OUT018,3672.9787918556794
FDB33,OUT010,630.1862231264306
FDP27,OUT046,3017.017964204773
FDO38,OUT010,671.2031762204064
FDE28,OUT027,5147.932381470075
FDO27,OUT035,1709.1068283923596
DRL23,OUT027,3170.643572572094
FDS28,OUT046,971.1965124294538
FDX24,OUT013,1544.4916833310733
FDZ02,OUT035,1754.4886795582397
FDL46,OUT045,1809.1673093384115
FDS60,OUT027,4298.606886451167
NCO06,OUT017,636.8277842479862
FDO16,OUT035,1535.954275486349
FDC60,OUT049,1551.7224496822676
FDA48,OUT018,3198.8132529907994
FDZ36,OUT027,4451.495890448926
FDK27,OUT045,1882.4106804104017
FDW23,OUT018,387.7992486077235
FDM14,OUT018,1507.210540010365
FDM14,OUT013,1785.3343250487958
FDW60,OUT018,2606.2448476807417
FDE21,OUT013,1911.776692720603
NCM42,OUT035,1890.1112781337426
FDY59,OUT010,382.6404098919694
DRI49,OUT049,1379.7499389205107
FDT28,OUT019,511.25190622069067
FDQ22,OUT018,404.51863496175906
FDR60,OUT049,1333.1788599724812
FDC50,OUT019,396.093567980182
FDV24,OUT013,2448.752585855411
DRF48,OUT010,1073.9676455357396
FDQ47,OUT046,652.0075784416715
DRN36,OUT049,1657.4853549309566
NCY06,OUT035,2176.4366574958644
FDE52,OUT035,1648.093115941515
NCB54,OUT045,1944.3361923714206
NCF31,OUT035,2555.4931452520514
FDJ08,OUT027,4453.278258000118
NCC07,OUT017,1791.047489787091
NCD19,OUT027,2330.2232170039783
FDL46,OUT049,2005.37609772809
FDM20,OUT045,3829.5191860783325
NCI06,OUT010,927.698699849843
DRM11,OUT035,4225.421090942381
NCH07,OUT018,2214.4769417823018
FDS23,OUT013,2094.2670775336314
FDO49,OUT018,597.0833537944374
FDS35,OUT049,1165.2493032297546
DRK39,OUT045,1265.7841687965047
DRI39,OUT049,1040.2379654106396
FDV04,OUT017,2648.0808360557385
NCN14,OUT035,3007.0422298065578
FDH08,OUT013,3699.6457364241364
FDS20,OUT046,2912.1110737449108
FDV40,OUT049,1338.737918075284
FDZ48,OUT010,145.94831283632413
FDS24,OUT027,2914.846812622661
FDK44,OUT049,2855.634835704278
FDS48,OUT045,2339.763625768932
FDK26,OUT010,1106.667672028808
FDD23,OUT045,2972.808806185022
NCH54,OUT017,2645.8644494525897
NCP14,OUT010,243.2017082058602
FDM60,OUT010,1196.9488364580216
FDV24,OUT017,2513.304095823835
FDH08,OUT018,3356.18086836074
FDS12,OUT027,3472.89976286717
FDR39,OUT027,4316.603716137518
FDP12,OUT027,2124.105633055076
DRF60,OUT027,5175.1874001506285
FDC09,OUT035,1850.9136044095471
FDF50,OUT018,2865.971033262854
FDG28,OUT035,4045.904241053776
NCE19,OUT017,995.2192809942508
NCM53,OUT010,202.0111285638701
NCN18,OUT049,1851.903247951731
FDF32,OUT035,3299.631750583469
FDF11,OUT013,3869.5357248049845
DRI59,OUT049,3651.484069040809
NCG54,OUT035,2810.7609430004377
FDM44,OUT046,1644.9960472362795
FDT57,OUT018,3466.78594242252
FDV24,OUT046,2408.3157669014713
FDI50,OUT019,1756.2120333703256
FDS09,OUT035,1041.3751726360358
NCC31,OUT027,3897.4289635172054
FDQ07,OUT019,1598.18343701496
FDC22,OUT017,3178.202594410832
FDZ56,OUT046,2700.9560352019625
FDZ40,OUT019,994.2161651786753
FDS46,OUT027,3397.60204016647
DRD24,OUT045,2169.5394649354453
FDV45,OUT017,3108.15597045062
FDL26,OUT045,2410.804174530909
FDA56,OUT018,1711.8149190034987
FDN27,OUT046,1899.3044874136122
FDM20,OUT049,3976.4284491823328
FDO16,OUT017,1467.160279991669
FDL03,OUT035,3293.3744866215343
FDE58,OUT046,1879.8254246279403
FDI02,OUT027,3287.403840368513
NCC55,OUT019,1265.0296072413016
FDR03,OUT018,3036.9622901734238
FDB14,OUT017,1633.331583992236
FDR45,OUT013,3848.0136975492183
NCN07,OUT017,2161.8300176113617
FDM51,OUT019,195.31432768482284
FDT52,OUT027,5366.007188614397
FDL26,OUT046,2455.5938749076417
NCZ42,OUT046,3761.9339662748853
DRI47,OUT019,422.61520936333955
FDW40,OUT013,2319.726824468433
FDN34,OUT046,2737.880123394088
FDS01,OUT035,2990.086563515876
NCG55,OUT045,1775.5665603711677
FDC11,OUT035,1543.2979060286177
FDX35,OUT018,3348.4344648421697
NCB06,OUT046,2520.786690682688
FDR09,OUT019,2195.7369964083096
FDC53,OUT017,1686.1823050967362
FDY45,OUT013,4068.1465030105564
FDA22,OUT010,758.7470552623788
FDE02,OUT035,1676.9500106224052
FDW21,OUT045,1619.3344811418897
FDV34,OUT046,1259.4660616732945
FDS59,OUT049,1900.6079601951037
NCW17,OUT017,2132.1534466080557
NCK54,OUT046,1863.6790733845721
FDG17,OUT019,2009.6633016261135
FDG35,OUT017,2905.371959774349
FDD08,OUT010,1256.7672950278966
NCO07,OUT017,3434.673408171429
FDJ10,OUT010,377.41714332147126
FDW36,OUT017,1785.145755160361
FDW21,OUT010,218.92934742053296
FDY19,OUT017,2000.986033891149
DRE03,OUT013,811.5575897997726
NCC55,OUT049,725.2126279106287
FDH52,OUT010,818.0580049274328
FDO09,OUT017,4309.358462720142
FDU43,OUT045,3756.282014983526
FDX09,OUT010,866.1811792026845
FDH40,OUT019,513.0137699901667
FDW58,OUT017,1796.3837050485167
FDC47,OUT017,3686.1326216599655
NCR41,OUT035,1652.3503798242077
DRG49,OUT035,3997.5926423057126
FDC52,OUT027,3933.187535336714
FDY13,OUT046,1228.022159751994
FDY35,OUT013,825.5895152477533
FDI35,OUT017,2995.5944520657745
NCU18,OUT049,2330.744666979497
FDY33,OUT018,2283.19423667143
FDC15,OUT027,3937.0957391591664
FDU01,OUT049,3107.967742973184
NCU42,OUT046,2681.792062529779
NCV29,OUT018,2529.157076323861
NCY30,OUT017,2984.9779076177574
FDQ46,OUT049,1897.0545893421693
FDG58,OUT027,3940.135451405714
FDK33,OUT017,3489.7328513794337
NCD07,OUT045,1767.473702223453
NCX29,OUT027,3724.1317598943037
NCT42,OUT013,2383.641997120441
DRN59,OUT035,900.7983570876015
FDI44,OUT035,1424.3966810310862
FDA45,OUT049,2905.850254977437
FDP31,OUT045,1030.204017657995
FDY01,OUT046,1871.4843125328748
FDT09,OUT018,1901.3841709145622
DRH03,OUT027,2974.9894425597654
FDA36,OUT018,2704.5634630350883
NCF31,OUT017,2527.099495257508
FDG14,OUT049,2558.234691410275
FDG28,OUT027,5374.94499515378
FDU14,OUT049,4052.984658044338
FDY47,OUT019,242.94688315712028
FDI56,OUT049,1561.2172601031868
DRD01,OUT013,995.6889711996553
FDM22,OUT046,959.039036765748
FDH33,OUT013,736.1443589153521
DRZ24,OUT013,1916.5985805560586
NCQ38,OUT046,1678.2019083076993
FDO16,OUT027,2828.4926830652066
FDU07,OUT027,3833.3744876118435
NCB07,OUT013,3082.7460281001945
FDU48,OUT045,2045.9450526154606
NCM43,OUT045,2541.59545274913
FDR31,OUT010,438.6051725019204
DRK49,OUT018,411.8652297982958
NCI30,OUT010,1918.3452841448707
DRD60,OUT017,2969.4621044613427
NCG19,OUT046,3671.3720427636067
FDH12,OUT035,1835.905561607988
FDM32,OUT035,1635.710601824308
FDM27,OUT035,2654.467597482152
NCU53,OUT027,4066.8379776354695
NCQ18,OUT046,1558.146564976319
FDS10,OUT013,2880.484953875017
FDB33,OUT027,3970.460767315032
FDI12,OUT013,1463.2645979755055
NCW42,OUT013,3506.4302059813394
NCC06,OUT018,1761.2102806963405
FDW02,OUT017,2173.880848530627
NCD43,OUT017,1771.101341066985
FDM57,OUT018,1114.4294001734402
FDA58,OUT017,3842.42330288949
FDK56,OUT046,2928.8543465235625
FDP52,OUT045,3627.647309757852
FDW20,OUT018,1716.1795495899082
FDS52,OUT049,1734.5871791069615
NCT29,OUT018,1620.1955454594258
NCL54,OUT013,2806.9657267019993
FDC05,OUT045,3110.585999710969
FDF34,OUT035,3320.677977054259
FDP03,OUT027,3488.9044068156386
FDD32,OUT010,516.8401244749222
FDZ10,OUT045,1976.5204821592956
FDZ40,OUT035,1054.1319702765065
FDD51,OUT018,453.56057126829546
NCY30,OUT019,938.182725887701
FDP58,OUT017,3539.91479579372
FDV49,OUT017,4285.617642991307
FDY24,OUT019,1011.1009526698459
NCO55,OUT017,1797.6234718871417
FDR13,OUT017,2029.3719891237497
FDS51,OUT017,1135.1677084805067
FDP26,OUT045,1608.121398053571
NCB54,OUT027,3496.405564730281
FDF32,OUT017,3227.6599040019664
FDN31,OUT018,2725.0774929395234
DRM48,OUT017,696.5017262162847
FDN20,OUT049,2791.836980184264
DRL01,OUT046,3705.4154268730454
FDV56,OUT049,1876.8492233026197
DRH13,OUT027,3178.673156617322
FDA03,OUT017,2471.204015359979
FDF47,OUT027,4986.387588502702
FDX32,OUT046,2371.519774193954
FDX57,OUT049,1701.6456353195792
NCA30,OUT045,2911.433391718041
FDO49,OUT013,907.8963565329248
FDL04,OUT019,224.23465923666765
DRM48,OUT035,756.0848168216841
FDR16,OUT013,3431.252398717792
NCC19,OUT018,2749.811478197063
NCE42,OUT045,3634.389869251248
FDY24,OUT017,1049.5457721912794
FDH19,OUT049,2890.321003560982
FDJ46,OUT013,2794.109826226284
FDN45,OUT010,1612.2116957141486
FDY08,OUT035,2402.875175003682
FDZ37,OUT035,1606.0168736644084
NCT30,OUT045,699.9287721997885
DRY23,OUT018,452.8591792579739
NCZ30,OUT018,1660.9935764940017
FDC44,OUT018,1521.94123591847
FDB45,OUT035,1836.7658252320437
FDY04,OUT013,2673.8671533707366
FDM27,OUT046,2554.6020707591674
FDZ43,OUT017,3960.945640108883
FDT39,OUT019,564.7351346843807
NCC06,OUT019,115.42266268426022
FDL15,OUT027,3903.5854754051597
FDL57,OUT017,4209.606211863324
FDU08,OUT046,1605.1752597181176
FDK40,OUT017,4284.623665958119
FDQ12,OUT010,1715.8058507946046
FDS48,OUT017,2521.9285627661357
FDP09,OUT045,3293.9538111234483
FDW21,OUT049,1756.9066014918926
FDY25,OUT035,3028.8150071559958
DRE13,OUT017,1489.2122686634843
FDV43,OUT019,1182.583201224676
FDD22,OUT045,1724.6769378780068
FDM46,OUT019,436.00144752505514
NCO30,OUT010,1004.2990507617103
FDM25,OUT046,2807.118210877406
NCN41,OUT049,2041.4217599218937
FDU24,OUT045,1472.5287805406012
FDZ50,OUT046,2957.319877321725
FDP45,OUT013,4050.46298826812
NCM54,OUT045,1926.9593913917192
FDW10,OUT019,882.9575382599483
FDP20,OUT017,2153.310423206048
FDK32,OUT046,2453.1795460071
FDN52,OUT049,1551.4299709474353
FDM58,OUT045,1760.0724884556234
FDZ46,OUT027,3233.81080091136
NCA18,OUT018,1581.523510787423
FDD35,OUT046,1964.3670580581206
NCK31,OUT035,955.3663860044787
FDI40,OUT027,3103.275345752825
FDT50,OUT019,296.1844890145902
NCT06,OUT046,2598.7817317726667
FDT31,OUT035,3134.493102602788
FDT45,OUT049,983.409751807402
FDT13,OUT045,2911.720646407222
FDO50,OUT045,1402.4511163809846
NCU18,OUT010,306.2475242025978
NCR54,OUT049,3157.305767618818
NCO18,OUT018,2537.3043816184313
FDU09,OUT045,911.9899518429875
FDT13,OUT018,2709.4449959297717
FDE09,OUT046,1817.6030142938075
NCK53,OUT019,287.2659776762158
FDG45,OUT049,3471.9473300123354
DRH15,OUT035,881.2022444363608
FDO21,OUT019,1705.1145349196981
FDD14,OUT027,4354.162347855125
FDC09,OUT046,1706.5806718813499
FDH45,OUT027,2216.8434193666412
FDV32,OUT046,1069.9370076552857
FDG12,OUT035,2115.196673028419
FDS32,OUT013,2318.2175657099483
NCL55,OUT018,3663.865417075805
DRE01,OUT035,3956.1818030016466
DRE15,OUT049,1348.6070326315187
NCL42,OUT045,3808.490476147639
FDP31,OUT013,1103.034382309896
FDN33,OUT018,1271.5404830146167
FDZ59,OUT046,2661.412178887764
FDE45,OUT010,924.0747424943972
FDJ07,OUT013,1947.4555087500662
FDQ45,OUT018,2708.2190906766577
FDM33,OUT027,4915.471653329877
FDO15,OUT010,621.674626648031
FDM46,OUT013,1513.1690006583822
FDR03,OUT045,3243.900520927849
FDY49,OUT018,2422.7672802632396
FDQ60,OUT045,1876.160099639289
FDW10,OUT049,2892.3339258811125
FDO51,OUT049,901.6493468248696
FDJ40,OUT018,1520.3087728589264
FDS20,OUT018,2623.0364686844773
FDU45,OUT013,1886.8195241891976
FDV02,OUT035,2838.4942052601987
FDN09,OUT046,3834.838803369215
NCM55,OUT027,4386.687343361284
FDN23,OUT018,2076.6015916670535
FDY31,OUT010,410.70681578386007
FDW03,OUT010,141.31264926738925
FDD14,OUT046,2886.374789307901
FDV23,OUT017,2111.3364245536654
DRI03,OUT045,2721.72701799508
FDN13,OUT035,1727.6216705580794
FDF45,OUT027,2493.6898221599945
FDU46,OUT035,1619.5542938193591
FDB57,OUT049,3664.089940352984
FDV12,OUT049,1747.212503867389
FDQ58,OUT013,2456.22274322233
NCA18,OUT017,1942.9774355865784
FDH52,OUT049,1159.2085461420634
FDM24,OUT018,2161.475090413358
NCP43,OUT027,4308.466677401446
NCO18,OUT019,889.9970455428456
FDM32,OUT017,1587.1329585007666
NCL07,OUT017,732.700741515934
FDK03,OUT013,4070.4188199937307
FDP59,OUT017,1793.1426038401964
FDQ24,OUT049,4054.0040233211994
FDQ16,OUT018,1489.2731369613773
FDU44,OUT013,2633.799530224247
FDH28,OUT010,1234.072857226723
FDV28,OUT019,1281.919886285848
FDM22,OUT045,875.7619065467002
FDR56,OUT046,3142.6558988759016
FDV39,OUT049,3233.0473827895667
FDU37,OUT019,563.5813429391545
FDQ11,OUT010,2186.234773210508
FDX02,OUT045,3469.2968435238886
NCS42,OUT018,1197.8595064236729
FDY57,OUT027,3013.0362893535253
FDB21,OUT049,3905.5888872915752
FDE28,OUT017,3768.4075313373423
FDQ55,OUT017,1978.18884406927
FDA48,OUT049,3610.273694948711
FDZ19,OUT045,2702.2092901504784
NCC43,OUT045,3887.840393690548
NCV18,OUT046,1301.5839206162598
NCA42,OUT018,2241.301301167182
FDY45,OUT046,4053.350970592136
NCC30,OUT045,2751.9414079098924
FDM57,OUT013,1459.5115260166092
FDL09,OUT010,750.486790552862
FDB09,OUT027,3453.826057784129
FDT44,OUT035,2042.8674046537399
NCT06,OUT027,4044.086288525358
FDX26,OUT049,3001.711574183202
FDK32,OUT013,2515.3855462092556
DRA12,OUT046,2272.5692788967945
FDO46,OUT010,1125.6752367676552
FDE52,OUT013,1489.7364844357007
NCH42,OUT045,3554.8330247584704
FDV08,OUT035,869.5686813495756
FDB47,OUT018,3061.572637083321
FDC28,OUT010,133.04497768132694
FDD22,OUT046,1823.9254162763282
FDS07,OUT027,3296.1549664018544
DRI13,OUT045,3358.410705728325
FDG32,OUT018,3224.0724655841905
FDU14,OUT017,4060.587303842326
FDD28,OUT019,923.5399592036534
NCP41,OUT017,1848.3653797121783
FDS08,OUT049,2886.4150593550216
FDX47,OUT045,2494.386594464544
FDC53,OUT019,258.9108078867463
FDQ19,OUT035,4011.5660791371565
FDL14,OUT045,2453.052343448068
FDM33,OUT019,1589.688139916214
FDA51,OUT045,1776.6881952955769
FDZ27,OUT018,553.2629093419044
FDT04,OUT046,690.6567383865824
DRC13,OUT049,2133.185846740217
FDR16,OUT027,4883.9979209787225
FDQ03,OUT027,5224.2843376993305
FDE38,OUT035,2822.65334426991
DRH23,OUT027,2359.152731107464
FDT11,OUT019,1133.2730773467206
FDD09,OUT035,3008.8338862784567
FDR40,OUT045,1323.1103967700385
FDX07,OUT017,3065.0154916826
FDR07,OUT035,1705.7851892443682
FDA51,OUT017,1963.7666849068846
FDT59,OUT019,1758.0820578210137
FDF20,OUT017,3205.125900766573
FDR13,OUT045,1829.742346205585
FDY26,OUT049,3472.3094782770254
FDW04,OUT017,2228.6757447675586
FDK52,OUT017,3687.1440382419073
FDN60,OUT049,2594.571179841353
FDM09,OUT019,849.4421307897619
FDP46,OUT049,1521.1437534844379
FDB50,OUT019,643.8304070139449
NCQ29,OUT049,4148.12912411002
FDP16,OUT027,5333.4160650324975
FDX33,OUT018,2322.8821199374543
FDP07,OUT010,1183.9844556602818
FDN22,OUT046,3989.6951730206174
FDF39,OUT049,4278.858011035689
FDS21,OUT017,1155.1330352566076
NCM42,OUT013,1742.6438783737194
FDK50,OUT019,714.5814794859521
DRF13,OUT027,3787.4759152997017
FDH35,OUT018,2331.7973499120917
FDP60,OUT018,1330.6403187568023
DRJ49,OUT027,3529.830988533831
NCT42,OUT019,452.31725750730993
FDE38,OUT049,2774.2297558176624
FDI04,OUT049,3287.1067081584724
NCH54,OUT045,2418.26765502482
FDT56,OUT049,1103.0267773782357
DRD15,OUT018,3384.6162358885017
FDV58,OUT013,3090.807998616155
FDP21,OUT049,3121.179657000228
FDH05,OUT013,3747.807573658467
FDR10,OUT027,4035.6644604399044
NCP06,OUT045,2289.6870445662503
FDF33,OUT049,1825.9114521483223
DRK37,OUT013,3015.854341337182
DRH49,OUT045,1291.0252029836886
FDT58,OUT013,2694.359138807867
FDD41,OUT018,1446.81652298496
FDP40,OUT018,1553.2496593176256
FDM51,OUT027,3142.2072284761593
FDO45,OUT010,463.9573842901235
FDW33,OUT010,211.99213603085252
FDY24,OUT045,867.2477235195373
FDB10,OUT010,1837.5008121773933
FDM40,OUT035,2390.157276718408
NCI06,OUT017,2953.9461215030833
FDW12,OUT019,443.1739537726726
FDX48,OUT027,3967.2177987477917
NCW05,OUT027,3131.0171933817915
FDX27,OUT017,1669.9850718945002
DRM37,OUT045,3051.5217127429128
FDA38,OUT045,3762.551946043024
FDR36,OUT046,716.0807116969233
FDZ45,OUT046,3151.6843156526306
FDG05,OUT017,2666.40555032274
FDK28,OUT013,4117.602984999677
FDV47,OUT045,1325.8489934391687
FDN21,OUT045,2483.186691775313
FDP20,OUT027,3493.6301145191032
FDI35,OUT045,2823.9760544309293
DRY23,OUT013,782.4200199836756
FDA56,OUT017,2087.285665125833
FDB09,OUT013,2007.4298532043254
NCO26,OUT027,3305.79247347552
FDQ49,OUT018,2261.803832848445
FDI52,OUT027,3406.414085173118
FDZ44,OUT027,3343.8887032226576
FDZ09,OUT018,2329.2999570630586
FDY03,OUT049,1953.6690814409203
NCG42,OUT017,2158.3271229006987
DRI13,OUT027,4895.655296569122
FDQ32,OUT013,2088.2489332390073
FDW16,OUT035,1663.7301003437346
FDU27,OUT046,807.1168666122476
FDR28,OUT010,729.0249225653808
FDQ49,OUT010,648.0131967792793
FDS37,OUT046,1877.120471715239
FDW26,OUT018,3246.3905709315186
FDX12,OUT018,3581.22204215578
NCP06,OUT013,2409.111285113026
FDW45,OUT010,406.81128222907387
NCN30,OUT049,1608.6462863177046
FDN24,OUT049,972.3921842858854
NCL41,OUT027,1998.3655173406892
FDR02,OUT019,123.103316986697
FDD09,OUT010,970.4430098635328
FDS33,OUT010,467.1303376787861
FDU22,OUT045,1846.9015492252588
FDI53,OUT013,2647.765578499629
DRH01,OUT049,2865.4473993451893
FDX32,OUT013,2348.174928152187
NCP30,OUT018,376.8733379801786
FDB60,OUT045,3049.624752081128
FDB14,OUT049,1639.7896030124473
NCP02,OUT035,1087.406402493271
FDJ10,OUT017,2379.634365158171
FDG34,OUT046,1828.0213013409814
NCB18,OUT017,1503.4723266629558
FDM16,OUT049,1363.500663405941
FDW25,OUT018,1102.575093763442
FDB35,OUT010,396.9077859708242
DRN11,OUT013,2284.7733941915067
FDF41,OUT019,1994.378316555632
FDH16,OUT045,1367.8435583091252
NCQ50,OUT018,3064.7717804260005
DRH23,OUT018,632.2021089989008
DRJ37,OUT013,2439.60778290801
DRJ24,OUT027,4358.375686798347
FDY16,OUT035,3090.3556350221043
FDQ27,OUT045,1679.0490472038493
FDZ33,OUT045,2296.194192901759
FDF29,OUT045,2084.962284327862
FDA08,OUT049,2740.9891772899578
FDG31,OUT046,1079.983057288332
FDE34,OUT019,1011.9673146049299
NCR30,OUT027,2629.1072203062167
FDV33,OUT035,4271.583440248573
DRZ24,OUT018,1639.677955877426
NCL54,OUT035,2871.9769200892124
FDR12,OUT049,2895.8085466011084
NCC54,OUT046,3785.6637822442826
DRN59,OUT013,789.2580723984289
FDX50,OUT019,129.9137999069368
FDV31,OUT027,4277.59719165605
NCA29,OUT027,4179.178387177923
FDW60,OUT049,2964.7607096184774
FDX08,OUT017,3010.711343378975
DRD49,OUT013,3732.5640627264456
FDD33,OUT046,3648.431751733698
FDW35,OUT013,761.2806079067893
FDJ36,OUT017,1791.7614201953174
FDV51,OUT035,2797.6711302695917
FDW36,OUT046,1718.9919535407948
FDH35,OUT046,2628.6557218635994
NCS30,OUT027,3514.147701680351
FDN49,OUT017,784.5299631814653
FDL08,OUT018,3615.0470548947023
FDI09,OUT013,3849.177588795591
FDP19,OUT018,1774.8267228887728
FDU21,OUT010,1306.730651034795
NCP41,OUT045,1647.1703413182506
FDY10,OUT013,1843.727711081832
FDP12,OUT018,395.58835401704846
NCN26,OUT049,1944.4542011980752
FDK44,OUT013,2790.8570929830175
FDC28,OUT049,1860.2161416850747
FDJ41,OUT027,5615.0629052106015
NCT29,OUT035,2098.727021352681
NCH42,OUT019,1693.401192091028
FDU60,OUT018,2421.5855622277672
FDS02,OUT045,3022.858314764741
FDC51,OUT046,2029.296325038485
FDU03,OUT013,2964.6493793290656
FDX39,OUT045,3330.1864216040035
NCY05,OUT010,1312.8870023636186
NCL06,OUT027,5525.312048010264
FDD32,OUT035,1492.8317073310986
NCN41,OUT045,1874.2878596478827
NCX53,OUT049,2337.6276008503164
FDU57,OUT019,521.267321314489
FDQ23,OUT046,1690.8866162127301
FDQ52,OUT045,3852.0127297109893
FDC14,OUT045,662.2082908434256
FDY09,OUT035,2961.8070109804626
FDQ28,OUT045,2467.8895366358906
FDV25,OUT046,3507.0109111162465
FDJ07,OUT035,2026.476869788441
DRB25,OUT049,1790.673038073415
FDK52,OUT019,1658.635793115388
FDY52,OUT027,2505.4702072468763
FDB28,OUT046,3135.37466709516
FDT36,OUT035,756.1903347535912
FDV25,OUT017,3627.6256733854384
NCN07,OUT027,3518.4390066837923
FDC57,OUT017,3209.8854053962787
FDQ03,OUT018,3503.5267856893925
FDU23,OUT017,2773.093924105871
NCX41,OUT035,3490.7320880855164
NCD06,OUT035,895.6421065460461
FDW08,OUT045,1634.7465187420676
NCU29,OUT017,2404.1253597619657
NCE06,OUT013,2566.15772940348
FDV52,OUT010,7.511738394099893
FDB02,OUT017,2962.5855536049016
NCR18,OUT045,639.4421428863471
FDK16,OUT049,1618.318545215892
NCQ29,OUT010,2124.4157375824607
FDZ01,OUT019,169.80513794583146
FDW27,OUT035,2674.5058307395993
FDD17,OUT018,3494.3067096990662
FDW39,OUT013,2890.260658129651
DRH59,OUT045,1107.9030555825057
FDS52,OUT013,1688.4171419553054
FDU40,OUT027,4553.943271202855
NCF54,OUT013,2765.2844786158266
FDH46,OUT045,1641.8565936052123
NCP14,OUT049,1734.7184869763528
FDH50,OUT049,3062.910261932618
DRF15,OUT010,521.0139753976248
FDV27,OUT027,2918.0487895950455
NCJ06,OUT049,2001.452964815955
FDN02,OUT018,2975.66082160012
FDQ51,OUT049,922.6416193744199
FDQ07,OUT017,3664.085512561089
FDS45,OUT049,1847.2407286673126
NCJ06,OUT045,1851.4328412441982
FDD36,OUT035,2036.9578186829194
FDY25,OUT045,2839.70916378021
FDU52,OUT046,2474.134641478213
DRK47,OUT017,3682.3875809209576
NCL30,OUT017,2134.014100805827
FDN22,OUT035,4144.92210764094
NCF30,OUT027,3433.4739160274517
FDK03,OUT035,4230.32499814143
FDT45,OUT017,1020.5495745316036
