Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCI06,OUT010,492.27564952191375
DRM11,OUT035,4551.378978402711
NCH07,OUT018,2372.8281354350474
FDS23,OUT013,2225.6793935640044
FDO49,OUT018,688.9354206533499
FDS35,OUT049,1000.435614777826
DRK39,OUT045,1340.633556135548
DRI39,OUT049,834.1417016935198
FDV04,OUT017,2448.552284453158
NCN14,OUT035,3352.158612413376
FDH08,OUT013,4217.2969919005
FDS20,OUT046,3343.2812959163193
FDV40,OUT049,1114.2087724204825
FDZ48,OUT010,221.6794600964665
FDS24,OUT027,2146.5447169724202
FDK44,OUT049,2565.5924929267544
FDS48,OUT045,2465.1224028809856
FDK26,OUT010,420.79387001389966
FDD23,OUT045,3129.325736066731
NCH54,OUT017,2509.4501539769776
NCP14,OUT010,215.41206411871113
FDM60,OUT010,79.54125113456779
FDV24,OUT017,2547.109243807583
FDH08,OUT018,3127.2923074538844
FDS12,OUT027,2996.3911518844025
FDR39,OUT027,4731.547233063003
FDP12,OUT027,968.6168759936031
DRF60,OUT027,5846.700064896992
FDC09,OUT035,1746.6599110139528
FDF50,OUT018,3134.07036886228
FDG28,OUT035,4060.6250458672703
NCE19,OUT017,850.168016975683
NCM53,OUT010,235.9029945107812
NCN18,OUT049,1704.095206759589
FDF32,OUT035,3119.360333850949
FDF11,OUT013,4180.052021721519
DRI59,OUT049,3944.3857083913254
NCG54,OUT035,2628.1947312815505
FDM44,OUT046,1667.4184252379077
FDT57,OUT018,3056.184713494361
FDV24,OUT046,2527.550467716945
FDI50,OUT019,524.0038252003751
FDS09,OUT035,737.6423585188057
NCC31,OUT027,4331.743719551427
FDQ07,OUT019,581.4759943678799
FDC22,OUT017,3202.1139958431077
FDZ56,OUT046,2949.1810196276556
FDZ40,OUT019,170.01911055559125
FDS46,OUT027,2658.998570150668
DRD24,OUT045,2079.6460571469397
FDV45,OUT017,3173.9377217817505
FDL26,OUT045,2458.722349461686
FDA56,OUT018,1767.2542677859094
FDN27,OUT046,1919.5675483496548
FDM20,OUT049,4134.350027132708
FDO16,OUT017,1548.3787911225743
FDL03,OUT035,3096.8414914978293
FDE58,OUT046,1879.5000952812084
FDI02,OUT027,3714.5549231168934
NCC55,OUT019,67.87523605042004
FDR03,OUT018,3158.937673646814
FDB14,OUT017,1480.1429678890304
FDR45,OUT013,4162.526644329349
NCN07,OUT017,2037.745851089204
FDM51,OUT019,243.39161943528237
FDT52,OUT027,6207.083177648159
FDL26,OUT046,2436.959775519397
NCZ42,OUT046,3763.4673958032567
DRI47,OUT019,425.96133750344944
FDW40,OUT013,2372.70690686302
FDN34,OUT046,2753.0994743889955
FDS01,OUT035,3002.8053447522425
NCG55,OUT045,1876.6538983962623
FDC11,OUT035,1326.9743304148226
FDX35,OUT018,3272.7894162085595
NCB06,OUT046,2539.6097425318953
FDR09,OUT019,601.3098797525342
FDC53,OUT017,1533.310728344794
FDY45,OUT013,4087.7980922011866
FDA22,OUT010,321.48019880518245
FDE02,OUT035,1610.5387759048058
FDW21,OUT045,1627.503858859939
FDV34,OUT046,1142.2086859356582
FDS59,OUT049,1905.5487767559846
NCW17,OUT017,2236.2685330575277
NCK54,OUT046,1903.1902254575973
FDG17,OUT019,489.4275841038162
FDG35,OUT017,3432.3100146118272
FDD08,OUT010,80.54595485270391
NCO07,OUT017,4037.888117583524
FDJ10,OUT010,286.2609416518759
FDW36,OUT017,1638.134173306948
FDW21,OUT010,166.84978947371928
FDY19,OUT017,1965.5548790006692
DRE03,OUT013,748.2947551170132
NCC55,OUT049,708.7863124910726
FDH52,OUT010,147.16844139760585
FDO09,OUT017,4142.70378929823
FDU43,OUT045,3960.612974486152
FDX09,OUT010,492.68120591734055
FDH40,OUT019,237.98667295385803
FDW58,OUT017,1767.172864417119
FDC47,OUT017,3993.7452867672755
NCR41,OUT035,1543.7301617760274
DRG49,OUT035,4108.060679427186
FDC52,OUT027,3673.9746346031484
FDY13,OUT046,1274.895407751965
FDY35,OUT013,678.9739527167559
FDI35,OUT017,3431.3308402035564
NCU18,OUT049,2188.8514019592626
FDY33,OUT018,2452.0343111020557
FDC15,OUT027,3842.72994332656
FDU01,OUT049,2864.7333609074835
NCU42,OUT046,3051.896778639913
NCV29,OUT018,2729.7415587674536
NCY30,OUT017,3432.41107964302
FDQ46,OUT049,1586.95518121915
FDG58,OUT027,4288.0681832049995
FDK33,OUT017,3806.469101791118
NCD07,OUT045,1643.2450968698813
NCX29,OUT027,4252.64359539979
NCT42,OUT013,2391.5673027767098
DRN59,OUT035,768.15766546812
FDI44,OUT035,1287.1628800585077
FDA45,OUT049,2507.5189970731535
FDP31,OUT045,955.777197796763
FDY01,OUT046,1906.205331780818
FDT09,OUT018,1852.9027819892094
DRH03,OUT027,2249.888593665036
FDA36,OUT018,2545.619399876426
NCF31,OUT017,2411.9262574791983
FDG14,OUT049,2467.0516158404735
FDG28,OUT027,6019.030848516406
FDU14,OUT049,4039.8468812467804
FDY47,OUT019,299.04040416929126
FDI56,OUT049,1342.3861693947204
DRD01,OUT013,683.5719377129478
FDM22,OUT046,879.4018026204666
FDH33,OUT013,672.1536870170703
DRZ24,OUT013,1943.1617114437054
NCQ38,OUT046,1644.3071831571867
FDO16,OUT027,2349.305202244002
FDU07,OUT027,3858.5495062720124
NCB07,OUT013,2979.387515234981
FDU48,OUT045,1951.7263155699954
NCM43,OUT045,2721.319435839356
FDR31,OUT010,273.17122903796616
DRK49,OUT018,455.06266366909057
NCI30,OUT010,495.70683029013907
DRD60,OUT017,3159.542391021197
NCG19,OUT046,3493.3653173203124
FDH12,OUT035,1696.1968640153327
FDM32,OUT035,1444.1206631099915
FDM27,OUT035,2476.0747947821906
NCU53,OUT027,4627.565042135887
NCQ18,OUT046,1604.2144000281423
FDS10,OUT013,3040.515678844535
FDB33,OUT027,4397.657341210494
FDI12,OUT013,1322.0088248105908
NCW42,OUT013,3863.2829211619955
NCC06,OUT018,1883.3412659665828
FDW02,OUT017,2017.9799632804963
NCD43,OUT017,1740.2416260886782
FDM57,OUT018,1208.453984818016
FDA58,OUT017,3772.7851319226966
FDK56,OUT046,3237.552834947432
FDP52,OUT045,4082.3174885892217
FDW20,OUT018,1752.8254797177724
FDS52,OUT049,1628.639085155029
NCT29,OUT018,1771.4644410390442
NCL54,OUT013,2892.883874417416
FDC05,OUT045,2988.998278858138
FDF34,OUT035,3004.9261544976935
FDP03,OUT027,3435.4937202634624
FDD32,OUT010,222.9611523637235
FDZ10,OUT045,1926.93434378881
FDZ40,OUT035,892.4083511357835
FDD51,OUT018,484.41893931787536
NCY30,OUT019,408.1832325080655
FDP58,OUT017,3490.119645925473
FDV49,OUT017,4189.010181542199
FDY24,OUT019,144.86304469103953
NCO55,OUT017,1651.8253698437347
FDR13,OUT017,1825.5793194970702
FDS51,OUT017,935.9005982123388
FDP26,OUT045,1659.7176106148995
NCB54,OUT027,4036.641361663126
FDF32,OUT017,3118.2719984834553
FDN31,OUT018,2938.2903958196407
DRM48,OUT017,613.2980703636365
FDN20,OUT049,3006.4089302854863
DRL01,OUT046,3727.674474201891
FDV56,OUT049,1656.460706040159
DRH13,OUT027,2647.287959078069
FDA03,OUT017,2505.2752659767125
FDF47,OUT027,5412.637284168624
FDX32,OUT046,2540.67608130272
FDX57,OUT049,1584.8608898698503
NCA30,OUT045,3169.665146501592
FDO49,OUT013,699.4602755228854
FDL04,OUT019,222.3316973646856
DRM48,OUT035,623.2776446516825
FDR16,OUT013,3403.1220788308065
NCC19,OUT018,3236.9954810703457
NCE42,OUT045,3704.8508025682577
FDY24,OUT017,900.8982508173171
FDH19,OUT049,2730.6709979371435
FDJ46,OUT013,2651.6660937557
FDN45,OUT010,612.1482674809873
FDY08,OUT035,2190.5529769218933
FDZ37,OUT035,1360.904655618692
NCT30,OUT045,739.5452962060496
DRY23,OUT018,505.9953167700411
NCZ30,OUT018,1878.1327929260485
FDC44,OUT018,1779.3375295402739
FDB45,OUT035,1726.0703401477215
FDY04,OUT013,2519.986578841166
FDM27,OUT046,2524.9107634149427
FDZ43,OUT017,4096.924442846591
FDT39,OUT019,400.19249909042844
NCC06,OUT019,290.3639089869299
FDL15,OUT027,4416.1128648230315
FDL57,OUT017,4728.926991167552
FDU08,OUT046,1529.425999312255
FDK40,OUT017,4292.323907489816
FDQ12,OUT010,545.2965091846453
FDS48,OUT017,2495.9908444487846
FDP09,OUT045,3881.3717285760567
FDW21,OUT049,1512.5148810293592
FDY25,OUT035,3187.5254737200953
DRE13,OUT017,1372.2378996190757
FDV43,OUT019,60.09099760292958
FDD22,OUT045,1701.1888331901632
FDM46,OUT019,309.0102777932635
NCO30,OUT010,453.8159895453338
FDM25,OUT046,2750.4917384214405
NCN41,OUT049,1938.619807300448
FDU24,OUT045,1542.3558532917957
FDZ50,OUT046,3187.49023229244
FDP45,OUT013,3956.2153934592225
NCM54,OUT045,1947.834659480539
FDW10,OUT019,416.2653050825039
FDP20,OUT017,1969.6813039375845
FDK32,OUT046,2450.9814284779304
FDN52,OUT049,1327.5342195027802
FDM58,OUT045,1651.2789610939906
FDZ46,OUT027,2881.13585201433
NCA18,OUT018,1602.712659512572
FDD35,OUT046,2254.5387240348928
NCK31,OUT035,710.4172539127928
FDI40,OUT027,3006.01570167212
FDT50,OUT019,235.0188875721714
NCT06,OUT046,2584.3860406538647
FDT31,OUT035,2747.039613448734
FDT45,OUT049,797.0386925184335
FDT13,OUT045,3254.008176206139
FDO50,OUT045,1329.1577815909345
NCU18,OUT010,273.660846812334
NCR54,OUT049,3043.3465764428843
NCO18,OUT018,2610.878590303675
FDU09,OUT045,822.7706143954707
FDT13,OUT018,2953.0911013562436
FDE09,OUT046,1678.4068618768113
NCK53,OUT019,274.21647385015604
FDG45,OUT049,3444.1487960392433
DRH15,OUT035,708.5119750179464
FDO21,OUT019,596.2899483765802
FDD14,OUT027,5988.061715715186
FDC09,OUT046,1694.6120871370993
FDH45,OUT027,941.0926557535302
FDV32,OUT046,1159.9791973284473
FDG12,OUT035,1981.0899904883554
FDS32,OUT013,2056.631020740473
NCL55,OUT018,3562.3213528203037
DRE01,OUT035,3886.184223417747
DRE15,OUT049,1308.9925772196057
NCL42,OUT045,4029.1992738646763
FDP31,OUT013,1027.586762789648
FDN33,OUT018,1242.434361235088
FDZ59,OUT046,2634.858447949643
FDE45,OUT010,367.5726815373331
FDJ07,OUT013,1976.536285365206
FDQ45,OUT018,2415.3942838693406
FDM33,OUT027,4692.59088982647
FDO15,OUT010,165.89775092451745
FDM46,OUT013,1492.5384314701867
FDR03,OUT045,3180.4401506639074
FDY49,OUT018,2755.211118092653
FDQ60,OUT045,1844.6150655515178
FDW10,OUT049,2721.6318517376303
FDO51,OUT049,649.6401368875006
FDJ40,OUT018,1436.4697306551848
FDS20,OUT018,2887.9083440138224
FDU45,OUT013,2009.323769678581
FDV02,OUT035,2642.2011713095308
FDN09,OUT046,3982.852144246416
NCM55,OUT027,5376.45275800569
FDN23,OUT018,2098.966746113885
FDY31,OUT010,311.42715767437113
FDW03,OUT010,230.76876982333204
FDD14,OUT046,3227.5424955090803
FDV23,OUT017,1948.4139186072966
DRI03,OUT045,2843.03198657552
FDN13,OUT035,1598.2338943058382
FDF45,OUT027,1571.1006684033657
FDU46,OUT035,1420.291321745235
FDB57,OUT049,3688.274627945577
FDV12,OUT049,1662.8307340005965
FDQ58,OUT013,2419.4481492111295
NCA18,OUT017,1699.761952848652
FDH52,OUT049,881.1549381818954
FDM24,OUT018,2364.898769548661
NCP43,OUT027,4505.08002028593
NCO18,OUT019,436.40060700795345
FDM32,OUT017,1246.6096389025354
NCL07,OUT017,599.3664506761337
FDK03,OUT013,4491.563488161255
FDP59,OUT017,1697.575555135375
FDQ24,OUT049,4302.994078632745
FDQ16,OUT018,1456.0440906337565
FDU44,OUT013,2466.178413662517
FDH28,OUT010,123.95913958905356
FDV28,OUT019,89.24969640172603
FDM22,OUT045,878.0778890619116
FDR56,OUT046,3124.4559995228938
FDV39,OUT049,2949.1596863032305
FDU37,OUT019,224.0118616346296
FDQ11,OUT010,587.4118773916742
FDX02,OUT045,3808.5434878884234
NCS42,OUT018,1316.7542344866624
FDY57,OUT027,2734.3882881186173
FDB21,OUT049,3654.014173745761
FDE28,OUT017,3744.1455647604644
FDQ55,OUT017,2226.423200456509
FDA48,OUT049,3681.7888217931404
FDZ19,OUT045,2810.737619350866
NCC43,OUT045,3883.574706406093
NCV18,OUT046,1644.109103277905
NCA42,OUT018,2646.517289311122
FDY45,OUT046,3758.671857557652
NCC30,OUT045,2918.1950991616363
FDM57,OUT013,1345.2191580347783
FDL09,OUT010,407.7610924153742
FDB09,OUT027,3765.1161498138476
FDT44,OUT035,1866.7991574362054
NCT06,OUT027,4030.041914409376
FDX26,OUT049,3357.455552713875
FDK32,OUT013,2437.27197195155
DRA12,OUT046,2273.052066370337
FDO46,OUT010,411.85252156753114
FDE52,OUT013,1341.4632617035013
NCH42,OUT045,4035.9792335794114
FDV08,OUT035,631.7660448261207
FDB47,OUT018,3645.9633088387177
FDC28,OUT010,227.5987019453105
FDD22,OUT046,1798.0000497229692
FDS07,OUT027,3324.112993124951
DRI13,OUT045,3438.027542759036
FDG32,OUT018,4066.452774610166
FDU14,OUT017,4083.640622110002
FDD28,OUT019,134.9483524805655
NCP41,OUT017,1730.8429950570974
FDS08,OUT049,2756.998795601795
FDX47,OUT045,2466.501855614384
FDC53,OUT019,226.7209400593479
FDQ19,OUT035,3885.8719081795252
FDL14,OUT045,2359.4356679461043
FDM33,OUT019,621.1821880787106
FDA51,OUT045,2041.6320621289647
FDZ27,OUT018,659.1516088732006
FDT04,OUT046,659.625288297967
DRC13,OUT049,2084.420663554929
FDR16,OUT027,4735.566071371017
FDQ03,OUT027,6073.334507434727
FDE38,OUT035,2662.1415917181957
DRH23,OUT027,1988.5020921320795
FDT11,OUT019,488.0184799290536
FDD09,OUT035,3017.3659265286315
FDR40,OUT045,1398.4220703670458
FDX07,OUT017,3435.2856061553885
FDR07,OUT035,1632.8677700785097
FDA51,OUT017,1989.3250877513333
FDT59,OUT019,621.9328721017372
FDF20,OUT017,3050.544347558555
FDR13,OUT045,1930.7481770600766
FDY26,OUT049,4124.871285604869
FDW04,OUT017,2019.163153546121
FDK52,OUT017,3907.730324691562
FDN60,OUT049,2708.6048145146433
FDM09,OUT019,420.1319984885883
FDP46,OUT049,1316.8556319312963
FDB50,OUT019,243.64712844066412
NCQ29,OUT049,3834.8234729101277
FDP16,OUT027,6872.106423315414
FDX33,OUT018,2295.2178759206454
FDP07,OUT010,572.1844657560194
FDN22,OUT046,3950.8989472267685
FDF39,OUT049,4939.973348561076
FDS21,OUT017,881.2453110002676
NCM42,OUT013,1719.2218032749847
FDK50,OUT019,408.8353584174557
DRF13,OUT027,3582.3914345705393
FDH35,OUT018,2257.043648021925
FDP60,OUT018,1441.8417081859911
DRJ49,OUT027,3051.0315151784894
NCT42,OUT019,346.88288615374455
FDE38,OUT049,2652.5378858130534
FDI04,OUT049,2955.5241685288966
NCH54,OUT045,2569.5763411648145
FDT56,OUT049,953.4264642510982
DRD15,OUT018,3093.948566236791
FDV58,OUT013,3169.0597058633894
FDP21,OUT049,3313.1018680384664
FDH05,OUT013,3576.201536732998
FDR10,OUT027,4507.598687868009
NCP06,OUT045,2423.41900016851
FDF33,OUT049,1679.1655557018066
DRK37,OUT013,3315.106276544619
DRH49,OUT045,1181.835225853831
FDT58,OUT013,2647.796065146524
FDD41,OUT018,1578.3266313887768
FDP40,OUT018,1611.693109360931
FDM51,OUT027,2577.0791162010796
FDO45,OUT010,202.4250584873948
FDW33,OUT010,227.80143181337252
FDY24,OUT045,961.882581237902
FDB10,OUT010,552.8812318164895
FDM40,OUT035,2154.429608118112
NCI06,OUT017,3172.079510458485
FDW12,OUT019,277.390541772667
FDX48,OUT027,4023.2570728629908
NCW05,OUT027,2581.9128144056945
FDX27,OUT017,1617.2518934046423
DRM37,OUT045,3002.760974889024
FDA38,OUT045,4081.2217473025544
FDR36,OUT046,673.8604083515603
FDZ45,OUT046,3032.7508818906326
FDG05,OUT017,2508.1645223831865
FDK28,OUT013,4443.157673823933
FDV47,OUT045,1384.0535532313768
FDN21,OUT045,2550.079860392067
FDP20,OUT027,3558.4582230951346
FDI35,OUT045,3393.091181223312
DRY23,OUT013,661.9094568266692
FDA56,OUT017,2208.5861160293007
FDB09,OUT013,1910.2185300644994
NCO26,OUT027,2713.28682122804
FDQ49,OUT018,2490.6781658553164
FDI52,OUT027,2867.181291143277
FDZ44,OUT027,2563.1780905360447
FDZ09,OUT018,2394.3362598526514
FDY03,OUT049,2042.9677403817204
NCG42,OUT017,2172.1122078984404
DRI13,OUT027,6175.206400673042
FDQ32,OUT013,2042.2230105866786
FDW16,OUT035,1352.2532320637467
FDU27,OUT046,865.3449408122301
FDR28,OUT010,402.0494115947968
FDQ49,OUT010,318.78488368217853
FDS37,OUT046,1941.729833834136
FDW26,OUT018,3313.958357160884
FDX12,OUT018,3186.955817329768
NCP06,OUT013,2419.0253732928804
FDW45,OUT010,307.0268557688176
NCN30,OUT049,1485.4189119881369
FDN24,OUT049,885.337644128867
NCL41,OUT027,1006.7737998193151
FDR02,OUT019,321.630869814036
FDD09,OUT010,461.108047294734
FDS33,OUT010,158.1169906487445
FDU22,OUT045,1968.8804579897233
FDI53,OUT013,2641.3081317840483
DRH01,OUT049,2821.6080811770926
FDX32,OUT013,2274.907643232714
NCP30,OUT018,400.6681444851885
FDB60,OUT045,3063.917775650108
FDB14,OUT049,1473.2524391017623
NCP02,OUT035,810.7886123984339
FDJ10,OUT017,2087.740000612952
FDG34,OUT046,1830.7091395657542
NCB18,OUT017,1335.2963097928555
FDM16,OUT049,1271.4747241060793
FDW25,OUT018,1144.6723600787961
FDB35,OUT010,197.45721725183466
DRN11,OUT013,2208.93043126133
FDF41,OUT019,536.8019422725608
FDH16,OUT045,1351.701300144263
NCQ50,OUT018,3187.132037600602
DRH23,OUT018,786.2430938231216
DRJ37,OUT013,2367.569575369762
DRJ24,OUT027,5731.600898229429
FDY16,OUT035,3297.8649717729936
FDQ27,OUT045,1849.2193648887492
FDZ33,OUT045,2532.639214502687
FDF29,OUT045,2142.0821831676994
FDA08,OUT049,2611.545169490646
FDG31,OUT046,955.9743271675495
FDE34,OUT019,447.3815500400549
NCR30,OUT027,2144.9392580257913
FDV33,OUT035,4027.99578380482
DRZ24,OUT018,1779.7847513369718
NCL54,OUT035,2841.7959909825604
FDR12,OUT049,2885.3102297766804
NCC54,OUT046,3749.340141280076
DRN59,OUT013,747.195020015208
FDX50,OUT019,233.85654131601575
FDV31,OUT027,4572.619889661442
NCA29,OUT027,5290.0326371825595
FDW60,OUT049,2966.997399898325
FDX08,OUT017,3480.199614784406
DRD49,OUT013,3625.193849344153
FDD33,OUT046,3746.045128545482
FDW35,OUT013,705.8776065069219
FDJ36,OUT017,1775.311376517654
FDV51,OUT035,2794.2918991855204
FDW36,OUT046,1657.3991816990886
FDH35,OUT046,2430.8789011983918
NCS30,OUT027,3160.1366495876537
FDN49,OUT017,680.1447091156865
FDL08,OUT018,3080.884523601791
FDI09,OUT013,3767.155515732718
FDP19,OUT018,2231.049482159422
FDU21,OUT010,107.59632067218705
NCP41,OUT045,1625.752696710867
FDY10,OUT013,1903.8271290315079
FDP12,OUT018,397.64009853365906
NCN26,OUT049,1817.0149266888247
FDK44,OUT013,2631.2516898967788
FDC28,OUT049,1593.1588585492543
FDJ41,OUT027,5717.773722954086
NCT29,OUT035,1957.3275237209598
NCH42,OUT019,561.341422223232
FDU60,OUT018,2206.0267835571467
FDS02,OUT045,3211.029241936575
FDC51,OUT046,2291.354484509402
FDU03,OUT013,3266.08420217176
FDX39,OUT045,3957.3822677442354
NCY05,OUT010,118.05242668039695
NCL06,OUT027,5746.9482429554555
FDD32,OUT035,1287.397276976347
NCN41,OUT045,1900.6598442973386
NCX53,OUT049,2207.040451484727
FDU57,OUT019,291.4142124423745
FDQ23,OUT046,1668.6022941584642
FDQ52,OUT045,4017.553638597707
FDC14,OUT045,658.3905846104448
FDY09,OUT035,2996.8138663459476
FDQ28,OUT045,2421.1135006657546
FDV25,OUT046,3938.8854225679556
FDJ07,OUT035,2017.859978162477
DRB25,OUT049,1662.350708230139
FDK52,OUT019,643.9079231552666
FDY52,OUT027,1612.817391779027
FDB28,OUT046,2790.6585026519692
FDT36,OUT035,636.9020283515575
FDV25,OUT017,3957.1410750331797
NCN07,OUT027,3648.7814883023534
FDC57,OUT017,3173.104225213981
FDQ03,OUT018,3151.175407111448
FDU23,OUT017,3118.2452792533836
NCX41,OUT035,3530.4641311202
NCD06,OUT035,769.9586954942829
FDW08,OUT045,1743.7536636257387
NCU29,OUT017,2498.591773582713
NCE06,OUT013,2529.249463083012
FDV52,OUT010,260.04187667341847
FDB02,OUT017,2932.460157124669
NCR18,OUT045,639.4063078598183
FDK16,OUT049,1578.7456709112566
NCQ29,OUT010,664.5873228329239
FDZ01,OUT019,193.2002643136846
FDW27,OUT035,2616.1729712734686
FDD17,OUT018,3106.7753225181914
FDW39,OUT013,2785.234677169678
DRH59,OUT045,1080.0616705503508
FDS52,OUT013,1634.4626571911658
FDU40,OUT027,4705.744944817885
NCF54,OUT013,2653.156213022802
FDH46,OUT045,1740.3760462619614
NCP14,OUT049,1727.390233098389
FDH50,OUT049,3244.0582554293833
DRF15,OUT010,334.2726579628966
FDV27,OUT027,2205.817522372189
NCJ06,OUT049,2086.568656212046
FDN02,OUT018,3412.2602917839954
FDQ51,OUT049,812.8371068469863
FDQ07,OUT017,3761.8159167659633
FDS45,OUT049,1664.9316361777244
NCJ06,OUT045,2047.045240931585
FDD36,OUT035,1964.0545809512735
FDY25,OUT045,3482.360062339235
FDU52,OUT046,2407.7170488691795
DRK47,OUT017,3962.4499515665557
NCL30,OUT017,1974.3925641656376
FDN22,OUT035,3958.1847910664046
NCF30,OUT027,3248.3840611785586
FDK03,OUT035,4553.075732552988
FDT45,OUT017,836.4861071179871
NCC54,OUT027,5838.055085243975
FDP08,OUT018,2988.8195101136616
